指標名,コンビニ,,,,,,,,,,,,
出典,NAVITIME,,,,,,,,,,,,
年次,2021/2/3取得,,,,,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,,,,,,,,
備考,"（2019年度：1,758件、2020年度：2,130件）",,,,,,,,,,,,
,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,,区,軒数,セブン,ローソン,ファミリーマート,その他
江東区,東陽３丁目,-,東京都江東区東陽3-7-10,35.669524,139.80989,ローソン 東陽三丁目店,,,,,,,
江東区,東陽１丁目,-,東京都江東区東陽1-16-12,35.667656,139.81059,ファミリーマート 江東東陽一丁目店,,,,,,,
江東区,塩浜２丁目,-,東京都江東区塩浜2-11-18,35.663796,139.81078,セブンイレブン 江東塩浜店,,,,,,,
江東区,東陽１丁目,-,東京都江東区東陽1-28-4天野園ビル,35.668308,139.81105,ローソンストア100 LS東陽一丁目店,,,,,,,
江東区,東陽５丁目,-,東京都江東区東陽5-17-1,35.670786,139.81136,セブンイレブン 江東東陽5丁目店,,,,,,,
江東区,東陽３丁目,-,東京都江東区東陽3-21-6,35.669016,139.81176,セブンイレブン 東陽店,,,,,,,
江東区,石島,-,東京都江東区石島5番8,35.680271,139.81230,ファミリーマート 江東石島店,,,,,,,
江東区,辰巳３丁目,-,東京都江東区辰巳3丁目8-10,35.642780,139.81237,セブンイレブン 江東辰巳3丁目店,,,,,,,
江東区,住吉１丁目,-,東京都江東区住吉1-16-14,35.689051,139.81271,ローソン 住吉一丁目店,,,,,,,
江東区,猿江１丁目,-,東京都江東区猿江1丁目9-10,35.685767,139.81278,セブンイレブン 江東猿江1丁目店,,,,,,,
江東区,潮見１丁目,-,東京都江東区潮見1-5-6,35.656583,139.81297,ファミリーマート 潮見一丁目店,,,,,,,
江東区,扇橋１丁目,-,東京都江東区扇橋1-12-18,35.683077,139.81313,セブンイレブン 江東扇橋店,,,,,,,
江東区,毛利１丁目,-,東京都江東区毛利1-6-10,35.692051,139.81318,セブンイレブン 江東毛利店,,,,,,,
江東区,石島,-,東京都江東区石島10-7,35.680497,139.81405,ローソンストア100 江東石島店,,,,,,,
江東区,千石１丁目,-,東京都江東区千石1丁目7-28,35.676912,139.81442,セブンイレブン 江東千石1丁目店,,,,,,,
江東区,辰巳３丁目,-,東京都江東区辰巳3-9-27 OCS東京スカイゲート 8F,35.642698,139.81458,生活彩家 OCS東京スカイゲート店,,,,,,,
江東区,塩浜２丁目,-,東京都江東区塩浜2-24-10-114,35.664286,139.81521,ローソン 東陽橋店,,,,,,,
江東区,住吉２丁目,-,東京都江東区住吉2-7-6,35.688768,139.81524,セブンイレブン 江東住吉2丁目店,,,,,,,
江東区,東陽３丁目,-,東京都江東区東陽3-27-30,35.669728,139.81531,ローソン JPローソン東陽公園店,,,,,,,
江東区,毛利１丁目,-,東京都江東区毛利1丁目11-12,35.690883,139.81533,セブンイレブン 江東毛利1丁目店,,,,,,,
江東区,千田,-,東京都江東区千田7-17,35.680841,139.81539,サンフェスタ,,,,,,,
江東区,住吉２丁目,-,東京都江東区住吉2-16-8,35.689906,139.81543,ローソン 江東住吉二丁目店,,,,,,,
江東区,潮見１丁目,-,東京都江東区潮見1-28-8,35.657139,139.81545,ローソン 江東潮見一丁目店,,,,,,,
江東区,住吉２丁目,-,東京都江東区住吉2-7-12はせ川ビル,35.688368,139.81552,ローソンストア100 LS住吉駅前店,,,,,,,
江東区,猿江２丁目,-,東京都江東区猿江2-11-8,35.687102,139.81564,ローソン・スリーエフ 江東猿江店,,,,,,,
江東区,扇橋２丁目,-,東京都江東区扇橋2-4-5,35.682781,139.81565,セブンイレブン 江東扇橋2丁目店,,,,,,,
江東区,東陽６丁目,-,東京都江東区東陽6丁目3-2,35.675304,139.81573,ファミリーマート 東京イースト21店,,,,,,,
江東区,猿江２丁目,-,東京都江東区猿江2-3-14,35.686028,139.81576,ローソン 猿江二丁目店,,,,,,,
江東区,潮見２丁目,-,東京都江東区潮見2-3-10,35.658143,139.81580,セブンイレブン 江東潮見2丁目店,,,,,,,
江東区,東陽５丁目,-,東京都江東区東陽5-31-17,35.673124,139.81599,セブンイレブン 江東区役所前店,,,,,,,
江東区,潮見２丁目,-,東京都江東区潮見2-6-1,35.659404,139.81615,ミニストップ 潮見駅前店,,,,,,,
江東区,東陽３丁目,-,東京都江東区東陽3-27-18,35.670537,139.81616,セブンイレブン 江東東陽町駅前店,,,,,,,
江東区,千田,-,東京都江東区千田16-1,35.681816,139.81625,ファミリーマート ヤマキ千田店,,,,,,,
江東区,東陽７丁目,-,東京都江東区東陽7-1-10,35.675574,139.81637,ローソン 東陽七丁目店,,,,,,,
江東区,東陽７丁目,-,東京都江東区東陽7-1-2,35.674964,139.81640,ナチュラルローソン 東陽七丁目店,,,,,,,
江東区,東陽４丁目,-,東京都江東区東陽4-11-33,35.673726,139.81641,デイリーヤマザキ 東陽町店,,,,,,,
江東区,東陽４丁目,-,東京都江東区東陽4-10-5,35.671530,139.81656,ローソン 江東区役所前店,,,,,,,
江東区,東陽４丁目,-,東京都江東区東陽4丁目1-2,35.669302,139.81663,ファミリーマート 東陽町駅前店,,,,,,,
江東区,東陽２丁目,-,東京都江東区東陽2-4-29 マルシンビル1F,35.669038,139.81678,COMMUNITY STORE(コミュニティ・ストア) 東陽町サンヒダカ店,,,,,,,
江東区,辰巳３丁目,-,東京都江東区辰巳3-11-17,35.642768,139.81688,デイリーヤマザキ 江東辰巳3丁目店,,,,,,,
江東区,潮見２丁目,-,東京都江東区潮見2丁目7-20,35.658906,139.81730,ニューデイズミニ潮見1号,,,,,,,
江東区,潮見２丁目,-,東京都江東区潮見2-8-16,35.660253,139.81740,ファミリーマート 東京ベイ潮見プリンスホテル店,,,,,,,
江東区,東陽４丁目,-,東京都江東区東陽4-4-2,35.670224,139.81789,ローソン JPローソン深川郵便局店,,,,,,,
江東区,海辺,-,東京都江東区海辺2-7,35.680497,139.81796,セブンイレブン 江東海辺店,,,,,,,
江東区,潮見２丁目,-,東京都江東区潮見2-8-11,35.659082,139.81803,ローソン ホテル櫂会店,,,,,,,
江東区,潮見２丁目,-,東京都江東区潮見2-10-22,35.656986,139.81815,ファミリーマート 潮見駅南店,,,,,,,
江東区,東陽４丁目,-,東京都江東区東陽4-1-13,35.669380,139.81861,デイリーヤマザキ 東陽町駅前店,,,,,,,
江東区,潮見２丁目,-,東京都江東区潮見2-8-6,35.657874,139.81898,ローソン アパホテル東京潮見駅前店,,,,,,,
江東区,東陽２丁目,-,東京都江東区東陽2丁目4-46,35.669128,139.81936,ファミリーマート 東陽二丁目店,,,,,,,
江東区,東陽４丁目,-,東京都江東区東陽4-6-11,35.670827,139.81939,セブンイレブン 江東東陽4丁目店,,,,,,,
江東区,東陽４丁目,-,東京都江東区東陽4-6-19,35.669888,139.81950,ファミリーマート 東陽四丁目店,,,,,,,
江東区,新砂１丁目,-,東京都江東区新砂1-1-1,35.668233,139.82002,セブンイレブン 7FS竹中工務店東京本社店,,,,,,,
江東区,亀戸１丁目,-,東京都江東区亀戸1-5-7,35.695167,139.82021,セブンイレブン 都立墨東病院東店,,,,,,,
江東区,亀戸１丁目,-,東京都江東区亀戸1-4-2,35.694349,139.82027,ローソン 墨東病院東店,,,,,,,
江東区,南砂２丁目,-,東京都江東区南砂2丁目10番12号,35.672319,139.82029,セブンイレブン 江東南砂2丁目店,,,,,,,
江東区,大島２丁目,-,東京都江東区大島2丁目2番1号,35.691012,139.82097,セブンイレブン AIM日本ヒューレット・パッカ店,,,,,,,
江東区,大島２丁目,-,東京都江東区大島2-1-1,35.689645,139.82112,セブンイレブン AIM_LIXIL_WINGビ店,,,,,,,
江東区,亀戸３丁目,-,東京都江東区亀戸3ー23ー1,35.703939,139.82174,セブンイレブン 亀戸三丁目店,,,,,,,
江東区,南砂２丁目,-,東京都江東区南砂2-1-15,35.669520,139.82176,ローソン 江東運転免許試験場前店,,,,,,,
江東区,南砂１丁目,-,東京都江東区南砂1-5-20,35.680927,139.82205,セブンイレブン 江東南砂1丁目店,,,,,,,
江東区,大島１丁目,-,東京都江東区大島1-1-18,35.686261,139.82214,セブンイレブン 江東大島1丁目店,,,,,,,
江東区,大島１丁目,-,東京都江東区大島1-8-17,35.689137,139.82296,セブンイレブン 江東西大島駅西店,,,,,,,
江東区,大島２丁目,-,東京都江東区大島2-19-12,35.689432,139.82320,ファミリーマート 大島二丁目店,,,,,,,
江東区,亀戸２丁目,-,東京都江東区亀戸2ー17ー14,35.697916,139.82332,セブンイレブン 江東亀戸2丁目店,,,,,,,
江東区,新木場２丁目,-,東京都江東区新木場2丁目10番5号,35.638159,139.82348,ファミリーマート 江東新木場二丁目店,,,,,,,
江東区,新砂１丁目,-,東京都江東区新砂1-6-35 イーストスクエア東京1F,35.666787,139.82349,COMMUNITY STORE(コミュニティ・ストア) イーストスクエア東京店,,,,,,,
江東区,亀戸２丁目,-,東京都江東区亀戸2丁目33-4,35.700178,139.82352,ファミリーマート 江東亀戸二丁目店,,,,,,,
江東区,亀戸２丁目,-,東京都江東区亀戸2-18-10,35.697906,139.82404,ローソン 亀戸二丁目店,,,,,,,
江東区,新木場１丁目,-,東京都江東区新木場1-4-7,35.643782,139.82468,セブンイレブン 新木場1丁目店,,,,,,,
江東区,亀戸１丁目,-,東京都江東区亀戸1-29-4,35.694207,139.82477,セブンイレブン 江東亀戸1丁目店,,,,,,,
江東区,南砂２丁目,-,東京都江東区南砂2-32-5,35.675525,139.82495,セブンイレブン 江東南砂葛西橋通り店,,,,,,,
江東区,亀戸２丁目,-,東京都江東区亀戸2-36-11,35.700298,139.82501,ローソンストア100 LS亀戸二丁目店,,,,,,,
江東区,亀戸２丁目,-,東京都江東区亀戸2丁目20番3号,35.697691,139.82509,セブンイレブン 亀戸駅前店,,,,,,,
江東区,亀戸２丁目,-,東京都江東区亀戸2-36-13,35.700029,139.82522,セブンイレブン 亀戸十三間通り店,,,,,,,
江東区,亀戸２丁目,-,東京都江東区亀戸2-22-12,35.698399,139.82538,ファミリーマート 亀戸駅前店,,,,,,,
江東区,南砂２丁目,-,東京都江東区南砂2-38-3,35.669544,139.82550,ローソン 南砂日曹橋店,,,,,,,
江東区,亀戸１丁目,-,東京都江東区亀戸1丁目32-6 ウイングス・ハイ亀戸,35.695334,139.82553,ファミリーマート 亀戸駅南店,,,,,,,
江東区,南砂２丁目,-,東京都江東区南砂2-37-1,35.671818,139.82556,ローソン 南砂二丁目店,,,,,,,
江東区,亀戸５丁目,-,東京都江東区亀戸5丁目14-8,35.699477,139.82579,ファミリーマート 江東亀戸五丁目店,,,,,,,
江東区,亀戸５丁目,-,東京都江東区亀戸5-2-3,35.698618,139.82591,セブンイレブン 江東亀戸駅北店,,,,,,,
江東区,大島２丁目,-,東京都江東区大島2-35-12,35.691731,139.82593,ファミリーマート TKD西大島店,,,,,,,
江東区,新砂２丁目,-,東京都江東区新砂2-4-23新東京郵便局事務棟3F,35.660954,139.82612,ローソン JPローソン新東京郵便局事務棟店,,,,,,,
江東区,大島２丁目,-,東京都江東区大島2-41-18,35.689571,139.82614,ローソン 西大島駅前店,,,,,,,
江東区,南砂２丁目,-,東京都江東区南砂2-34-4,35.674733,139.82620,ローソン 南砂葛西橋通店,,,,,,,
江東区,亀戸５丁目,-,東京都江東区亀戸5-3-2,35.698474,139.82623,ローソン 亀戸駅北口店,,,,,,,
江東区,大島１丁目,-,東京都江東区大島1-34-15,35.687668,139.82629,ミニストップ 大島1丁目店,,,,,,,
江東区,新木場１丁目,-,東京都江東区新木場1-18-7,35.643714,139.82647,デイリーヤマザキ 新木場NECビル店,,,,,,,
江東区,亀戸５丁目,-,東京都江東区亀戸5丁目1-1,35.697884,139.82653,ニューデイズミニ亀戸1号,,,,,,,
江東区,亀戸５丁目,-,東京都江東区亀戸5丁目1-1,35.697884,139.82653,ニューデイズ亀戸,,,,,,,
江東区,大島４丁目,-,東京都江東区大島4-3-2,35.688621,139.82663,ローソン 大島四丁目店,,,,,,,
江東区,新木場１丁目,-,東京都江東区新木場1丁目6番1号,35.645878,139.82665,ファミリーマート サクマ新木場駅店,,,,,,,
江東区,新木場１丁目,-,東京都江東区新木場1-6-1,35.645878,139.82665,デイリーヤマザキ 新木場駅南店,,,,,,,
江東区,大島４丁目,-,東京都江東区大島4丁目1番32号,35.686682,139.82682,ファミリーマート 大島四丁目店,,,,,,,
江東区,北砂３丁目,-,東京都江東区北砂3-4-8,35.684833,139.82691,ローソンストア100 LS北砂三丁目店,,,,,,,
江東区,大島３丁目,-,東京都江東区大島3丁目1-6,35.689677,139.82717,ファミリーマート 昭和薬品西大島駅前店,,,,,,,
江東区,亀戸６丁目,-,東京都江東区亀戸6-29-10,35.696216,139.82763,ローソン 江東亀戸六丁目店,,,,,,,
江東区,大島４丁目,-,東京都江東区大島4-5-11籐和西大島コープ,35.689117,139.82778,ローソンストア100 LS西大島店,,,,,,,
江東区,北砂３丁目,-,東京都江東区北砂3-2-2,35.681801,139.82779,セブンイレブン 江東北砂3丁目店,,,,,,,
江東区,南砂４丁目,-,東京都江東区南砂4丁目4番20号,35.674730,139.82793,ファミリーマート 江東南砂四丁目店,,,,,,,
江東区,南砂５丁目,-,東京都江東区南砂5-4-8,35.676792,139.82796,ファミリーマート 江東境川店,,,,,,,
江東区,亀戸６丁目,-,東京都江東区亀戸6-1-15,35.693974,139.82819,ローソン 亀戸南店,,,,,,,
江東区,大島３丁目,-,東京都江東区大島3-14-17,35.689539,139.82820,セブンイレブン 西大島駅前店,,,,,,,
江東区,亀戸６丁目,-,東京都江東区亀戸6-57-20-1F,35.697021,139.82872,セブンイレブン 亀戸駅東口店,,,,,,,
江東区,新砂３丁目,-,東京都江東区新砂3-2-1,35.668271,139.82889,ファミリーマート 江東新砂店,,,,,,,
江東区,亀戸６丁目,-,東京都江東区亀戸6-62-8,35.697210,139.82897,ファミリーマート 薬ヒグチ亀戸東口店,,,,,,,
江東区,亀戸４丁目,-,東京都江東区亀戸4-45-11,35.701905,139.82956,ファミリーマート 亀戸四丁目店,,,,,,,
江東区,北砂５丁目,-,東京都江東区北砂5-21-13,35.684126,139.83094,ファミリーマート 北砂五丁目店,,,,,,,
江東区,亀戸６丁目,-,東京都江東区亀戸6-37-9,35.694954,139.83125,セブンイレブン 亀戸昭和橋通り店,,,,,,,
江東区,新砂３丁目,-,東京都江東区新砂3丁目3番53号,35.667979,139.83151,セブンイレブン 江東新砂3丁目店,,,,,,,
江東区,南砂３丁目,-,東京都江東区南砂3丁目14-1-104,35.668876,139.83200,ミニストップ 南砂町駅前店,,,,,,,
江東区,大島４丁目,-,東京都江東区大島4丁目12-12,35.688213,139.83230,コミュニティショップ二口屋,,,,,,,
江東区,大島６丁目,-,東京都江東区大島6-1-1,35.690304,139.83238,ローソンストア100 LS江東大島六丁目団地店,,,,,,,
江東区,北砂４丁目,-,東京都江東区北砂4丁目32-14,35.676595,139.83270,ファミリーマート 江東北砂四丁目店,,,,,,,
江東区,南砂６丁目,-,東京都江東区南砂6-1-6,35.671658,139.83274,ファミリーマート 南砂六丁目店,,,,,,,
江東区,亀戸６丁目,-,東京都江東区亀戸6-54-7,35.696718,139.83278,ファミリーマート TKD亀戸六丁目店,,,,,,,
江東区,亀戸８丁目,-,東京都江東区亀戸8-14-13,35.700677,139.83323,ローソン 亀戸水神店,,,,,,,
江東区,南砂５丁目,-,東京都江東区南砂5-23-8,35.675953,139.83394,ローソン 南砂五丁目店,,,,,,,
江東区,南砂７丁目,-,東京都江東区南砂7-4-1,35.670029,139.83414,セブンイレブン 江東南砂3丁目公園前店,,,,,,,
江東区,北砂５丁目,-,東京都江東区北砂5丁目17-1,35.681688,139.83420,ファミリーマート 江東北砂店,,,,,,,
江東区,亀戸７丁目,-,東京都江東区亀戸7-43-2,35.696690,139.83426,セブンイレブン 江東亀戸7丁目店,,,,,,,
江東区,大島５丁目,-,東京都江東区大島5丁目11-2,35.688872,139.83444,ファミリーマート 大島中央銀座店,,,,,,,
