指標名,バス停,,,,,注：NAVITIMEの検索区分ではなく、緯度経度情報をもとに位置情報を掲載。,,,,,,,,
出典,NAVITIME,,,,,例：『東京駅〔八重洲南口〕』は中央区の一覧に掲載されているが、バス停の位置は千代田区。,,,,,,,,
年次,2021/2/2取得,,,,,　　『角筈二丁目バス停』は新宿区の一覧に掲載されているが、バス停の位置は渋谷区。,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,　　『駒場リサーチキャンパス』は渋谷区駒場４丁目と掲載されているが誤りで、目黒区。,,,,,,,,
備考,路線ごとに1データあるので、単純な駅数が知りたい場合は「1÷路線数」を合計,,,,,,,,,,,,,
,,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,路線数,1÷路線数,事業者,路線名,方面①,方面①/URL,方面②,方面②/URL
渋谷区,本町１丁目,-,東京都渋谷区本町１丁目２１　,35.681402,139.680867,本町一丁目(渋谷区),2,0.50 ,宿41,[京王バス]/宿45[京王バス],中野車庫/中野駅（東京都）方面,https://www.navitime.co.jp/diagram/bus/00021328/00006426/1/,新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00021328/00006426/0/
渋谷区,本町４丁目,-,東京都渋谷区本町４丁目９－７　,35.686926,139.680594,本町区民施設,1,1.00 ,春の小川ルート,[ハチ公バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021329/00006297/1/,,
渋谷区,本町５丁目,-,東京都渋谷区本町５丁目１４　,35.685313,139.677037,本町五丁目(渋谷区),1,1.00 ,春の小川ルート,[ハチ公バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021330/00006297/1/,,
渋谷区,本町３丁目,-,東京都渋谷区本町３丁目４０－７　,35.68882,139.682108,本町三丁目(渋谷区),2,0.50 ,宿32/宿35,[京王バス]/宿33[京王バス],佼成病院/永福町（バス）方面,https://www.navitime.co.jp/diagram/bus/00021331/00006285/1/,新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00021331/00006285/0/
渋谷区,本町３丁目,-,東京都渋谷区本町３丁目４０－７　,35.68882,139.682108,本町三丁目(渋谷区),2,0.50 ,渋64,[京王バス],中野駅（東京都）方面,https://www.navitime.co.jp/diagram/bus/00021331/00006415/1/,渋谷駅方面,https://www.navitime.co.jp/diagram/bus/00021331/00006415/0/
渋谷区,本町４丁目,-,東京都渋谷区本町４丁目２２　,35.687732,139.678567,本町四丁目(渋谷区),1,1.00 ,宿32/宿35,[京王バス]/宿33[京王バス],佼成病院/永福町（バス）方面,https://www.navitime.co.jp/diagram/bus/00021332/00006285/1/,新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00021332/00006285/0/
渋谷区,本町４丁目,-,東京都渋谷区本町４丁目４１,35.685598,139.678859,本町四丁目［ハチ公バス］,1,1.00 ,春の小川ルート,[ハチ公バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021334/00006297/1/,,
渋谷区,本町５丁目,-,東京都渋谷区本町５丁目３９－５　,35.681958,139.675045,六号大通り,1,1.00 ,春の小川ルート,[ハチ公バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021408/00006297/1/,,
渋谷区,幡ケ谷２丁目,-,東京都渋谷区幡ケ谷２丁目３４,35.680238,139.677637,六号通り,2,0.50 ,春の小川ルート,[ハチ公バス],渋谷区役所方面,https://www.navitime.co.jp/diagram/bus/00021409/00006297/0/,,
渋谷区,幡ケ谷２丁目,-,東京都渋谷区幡ケ谷２丁目３４,35.680238,139.677637,六号通り,2,0.50 ,宿41,[京王バス]/宿45[京王バス],中野車庫/中野駅（東京都）方面,https://www.navitime.co.jp/diagram/bus/00021409/00006426/1/,新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00021409/00006426/0/
渋谷区,笹塚１丁目,-,東京都渋谷区笹塚１丁目５－１　,35.672581,139.671388,東京消防学校西,2,0.50 ,渋69,[京王バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021479/00006659/1/,,
渋谷区,笹塚１丁目,-,東京都渋谷区笹塚１丁目５－１　,35.672581,139.671388,東京消防学校西,2,0.50 ,渋60,[京王バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021479/00006731/1/,,
渋谷区,西原１丁目,-,東京都渋谷区西原１丁目４０－１０　,35.675499,139.681564,ケアコミュニティ・せせらぎ,1,1.00 ,春の小川ルート,[ハチ公バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021534/00006297/1/,渋谷区役所方面,https://www.navitime.co.jp/diagram/bus/00021534/00006297/0/
渋谷区,代々木神園町,-,東京都渋谷区代々木神園町２,35.668281,139.691489,代々木公園駅,1,1.00 ,宿51,[京王バス],渋谷駅方面,https://www.navitime.co.jp/diagram/bus/00021643/00006428/1/,新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00021643/00006428/0/
渋谷区,代々木３丁目,-,東京都渋谷区代々木３丁目３,35.6801,139.693761,参宮橋駅,1,1.00 ,宿51,[京王バス],渋谷駅方面,https://www.navitime.co.jp/diagram/bus/00021647/00006428/1/,新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00021647/00006428/0/
渋谷区,神泉町,-,東京都渋谷区神泉町１－２１,35.65872,139.693007,松濤美術館入口,1,1.00 ,丘を越えてルート〔上原方面〕,[ハチ公バス],代々木上原駅〔京王バス〕方面,https://www.navitime.co.jp/diagram/bus/00021648/00006657/1/,,
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２丁目８－４　,35.664335,139.687651,富ヶ谷二丁目,2,0.50 ,丘を越えてルート〔上原方面〕,[ハチ公バス],代々木上原駅〔京王バス〕方面,https://www.navitime.co.jp/diagram/bus/00021649/00006657/1/,,
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２丁目８－４　,35.664335,139.687651,富ヶ谷二丁目,2,0.50 ,渋60,[京王バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021649/00006731/1/,,
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２丁目３－７　,35.665869,139.687749,富ヶ谷交差点,2,0.50 ,丘を越えてルート〔上原方面〕,[ハチ公バス],代々木上原駅〔京王バス〕方面,https://www.navitime.co.jp/diagram/bus/00021650/00006657/1/,,
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２丁目３－７　,35.665869,139.687749,富ヶ谷交差点,2,0.50 ,渋60,[京王バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021650/00006731/1/,,
渋谷区,上原２丁目,-,東京都渋谷区上原２丁目３８－９　,35.665664,139.679249,上原小学校,1,1.00 ,丘を越えてルート〔渋谷方面〕,[ハチ公バス],渋谷駅西口〔ハチ公バス〕方面,https://www.navitime.co.jp/diagram/bus/00021652/00006658/1/,,
渋谷区,上原２丁目,-,東京都渋谷区上原２丁目３０－６　,35.664057,139.679938,上原二丁目南,1,1.00 ,丘を越えてルート〔渋谷方面〕,[ハチ公バス],渋谷駅西口〔ハチ公バス〕方面,https://www.navitime.co.jp/diagram/bus/00021653/00006658/1/,,
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２丁目１２－１３　,35.664144,139.685095,はつらつセンター富ヶ谷,1,1.00 ,丘を越えてルート〔渋谷方面〕,[ハチ公バス],渋谷駅西口〔ハチ公バス〕方面,https://www.navitime.co.jp/diagram/bus/00021654/00006658/1/,,
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２丁目１０　,35.665058,139.686672,望星高校,1,1.00 ,丘を越えてルート〔渋谷方面〕,[ハチ公バス],渋谷駅西口〔ハチ公バス〕方面,https://www.navitime.co.jp/diagram/bus/00021655/00006658/1/,,
渋谷区,富ケ谷１丁目,-,東京都渋谷区富ケ谷１丁目１８,35.665924,139.692236,富ヶ谷一丁目,1,1.00 ,丘を越えてルート〔渋谷方面〕,[ハチ公バス],渋谷駅西口〔ハチ公バス〕方面,https://www.navitime.co.jp/diagram/bus/00021656/00006658/1/,,
渋谷区,代々木３丁目,-,東京都渋谷区代々木３丁目３３　,35.682682,139.692133,フォレストタウン,1,1.00 ,宿51,[京王バス],渋谷駅方面,https://www.navitime.co.jp/diagram/bus/00021722/00006428/1/,,
渋谷区,幡ケ谷３丁目,-,東京都渋谷区幡ケ谷３丁目３７　,35.678793,139.670191,笹塚こども図書館,4,0.25 ,春の小川ルート,[ハチ公バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021723/00006297/1/,,
渋谷区,幡ケ谷３丁目,-,東京都渋谷区幡ケ谷３丁目３７　,35.678793,139.670191,笹塚こども図書館,4,0.25 ,渋63,[京王バス]/宿45[京王バス],中野駅（東京都）方面,https://www.navitime.co.jp/diagram/bus/00021723/00006413/1/,渋谷駅方面,https://www.navitime.co.jp/diagram/bus/00021723/00006413/0/
渋谷区,幡ケ谷３丁目,-,東京都渋谷区幡ケ谷３丁目３７　,35.678793,139.670191,笹塚こども図書館,4,0.25 ,宿41,[京王バス]/宿45[京王バス],中野車庫方面,https://www.navitime.co.jp/diagram/bus/00021723/00006426/1/,新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00021723/00006426/0/
渋谷区,幡ケ谷３丁目,-,東京都渋谷区幡ケ谷３丁目３７　,35.678793,139.670191,笹塚こども図書館,4,0.25 ,中81/中82他,[京王バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021723/00006466/1/,,
渋谷区,本町３丁目,-,東京都渋谷区本町３丁目４５－８　,35.687677,139.681495,つばめの里・本町東,1,1.00 ,春の小川ルート,[ハチ公バス],笹塚駅方面,https://www.navitime.co.jp/diagram/bus/00021809/00006297/1/,,
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂２丁目１　,35.659001,139.700541,渋谷駅ハチ公口,6,0.17 ,夕やけこやけルート(区役所-恵比寿),[ハチ公バス],恵比寿ガーデンプレイス方面,https://www.navitime.co.jp/diagram/bus/00029256/00005280/1/,,
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂２丁目１　,35.659001,139.700541,渋谷駅ハチ公口,6,0.17 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029256/00009505/1/,,
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂２丁目１　,35.659001,139.700541,渋谷駅ハチ公口,6,0.17 ,大和田シャトル：SS04系統,[フジエクスプレス],文化総合センター大和田方面,https://www.navitime.co.jp/diagram/bus/00029256/00009522/1/,,
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂２丁目１　,35.659001,139.700541,渋谷駅ハチ公口,6,0.17 ,渋谷シャトル：SS01系統,[フジエクスプレス],渋谷駅［日本経済大学前］/渋谷ガーデンタワー方面,https://www.navitime.co.jp/diagram/bus/00029256/00009523/1/,,
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂２丁目１　,35.659001,139.700541,渋谷駅ハチ公口,6,0.17 ,渋谷シャトル：SS02系統,[フジエクスプレス],渋谷ガーデンタワー方面,https://www.navitime.co.jp/diagram/bus/00029256/00009524/1/,,
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂２丁目１　,35.659001,139.700541,渋谷駅ハチ公口,6,0.17 ,渋谷シャトル：SS05系統,[フジエクスプレス],渋谷ガーデンタワー/青葉台タワー方面,https://www.navitime.co.jp/diagram/bus/00029256/00009526/1/,,
渋谷区,代々木神園町,-,東京都渋谷区代々木神園町１,35.66947,139.702143,明治神宮〔原宿駅〕,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029257/00009505/1/,渋谷区役所/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029257/00009505/0/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前６丁目４－３,35.668973,139.704367,明治神宮前駅,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029258/00009505/1/,渋谷区役所/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029258/00009505/0/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前６丁目２６　,35.667874,139.706754,神宮前小学校〔神宮前交番〕,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029259/00009505/1/,渋谷区役所/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029259/00009505/0/
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前５丁目１２－５　,35.666981,139.70868,表参道ヒルズ,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029260/00009505/1/,渋谷区役所/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029260/00009505/0/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前３丁目３９－７　,35.671659,139.712827,神宮前三丁目,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029263/00009505/1/,渋谷区役所/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029263/00009505/0/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前３丁目３１－８　,35.672585,139.710669,はぁとぴあ原宿入口,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029264/00009505/1/,渋谷区役所/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029264/00009505/0/
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前２丁目１８　,35.67279,139.709346,渋谷神宮前郵便局,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029265/00009505/1/,渋谷区役所/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029265/00009505/0/
渋谷区,千駄ケ谷１丁目,-,東京都渋谷区千駄ケ谷１丁目６－１１　,35.678038,139.710048,千駄ヶ谷社会教育館,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029266/00009505/1/,渋谷区役所/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029266/00009505/0/
渋谷区,千駄ケ谷１丁目,-,東京都渋谷区千駄ケ谷１丁目１８－２４　,35.680505,139.711311,千駄ヶ谷駅〔東京体育館〕,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029267/00009505/1/,渋谷区役所/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029267/00009505/0/
渋谷区,千駄ケ谷４丁目,-,東京都渋谷区千駄ケ谷４丁目１９－１２　,35.681193,139.707777,国立能楽堂,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029268/00009505/1/,渋谷区役所/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029268/00009505/0/
渋谷区,千駄ケ谷４丁目,-,東京都渋谷区千駄ケ谷４丁目２４　,35.680807,139.705616,北参道交差点,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅方面,https://www.navitime.co.jp/diagram/bus/00029269/00009505/1/,渋谷区役所/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029269/00009505/0/
渋谷区,代々木３丁目,-,東京都渋谷区代々木３丁目３　,35.682075,139.694988,代々木区民会館,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029271/00009505/1/,,
渋谷区,代々木１丁目,-,東京都渋谷区代々木１丁目４３－８　,35.682216,139.699226,代々木一丁目,1,1.00 ,神宮の杜ルート,[ハチ公バス],代々木駅/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029272/00009505/1/,,
渋谷区,代々木１丁目,-,東京都渋谷区代々木１丁目３２　,35.682243,139.702015,代々木駅,1,1.00 ,神宮の杜ルート,[ハチ公バス],渋谷区役所方面,https://www.navitime.co.jp/diagram/bus/00029273/00009505/0/,,
渋谷区,桜丘町,-,東京都渋谷区桜丘町２５－２５　,35.656838,139.700051,渋谷駅［日本経済大学前］,2,0.50 ,渋谷シャトル：SS01系統,[フジエクスプレス],渋谷ガーデンタワー/青葉台タワー方面,https://www.navitime.co.jp/diagram/bus/00029360/00009523/1/,,
渋谷区,桜丘町,-,東京都渋谷区桜丘町２５－２５　,35.656838,139.700051,渋谷駅［日本経済大学前］,2,0.50 ,渋谷シャトル：SS03系統,[フジエクスプレス],青葉台タワー方面,https://www.navitime.co.jp/diagram/bus/00029360/00009525/1/,,
渋谷区,南平台町,-,東京都渋谷区南平台町１６－２２　,35.654489,139.694173,渋谷ガーデンタワー,3,0.33 ,渋谷シャトル：SS01系統,[フジエクスプレス],青葉台タワー/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029361/00009523/1/,,
渋谷区,南平台町,-,東京都渋谷区南平台町１６－２２　,35.654489,139.694173,渋谷ガーデンタワー,3,0.33 ,渋谷シャトル：SS02系統,[フジエクスプレス],渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029361/00009524/0/,,
渋谷区,南平台町,-,東京都渋谷区南平台町１６－２２　,35.654489,139.694173,渋谷ガーデンタワー,3,0.33 ,渋谷シャトル：SS05系統,[フジエクスプレス],青葉台タワー/渋谷駅ハチ公口方面,https://www.navitime.co.jp/diagram/bus/00029361/00009526/1/,,
渋谷区,本町１丁目,-,東京都渋谷区本町１丁目５２　,35.680957,139.68594,新国立劇場初台駅入口,1,1.00 ,宿44(武蔵境駅-新宿駅),[小田急バス],新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00048510/00014460/1/,武蔵境駅南口方面,https://www.navitime.co.jp/diagram/bus/00048510/00014460/0/
渋谷区,代々木２丁目,-,東京都渋谷区代々木２丁目２－２－１　,35.686558,139.700381,小田急ホテルセンチュリーサザンタワー,1,1.00 ,,,,,,
渋谷区,代々木２丁目,-,東京都渋谷区代々木２丁目３－１　,35.687134,139.698846,ホテルサンルートプラザ新宿,1,1.00 ,,,,,,
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂１丁目１２－１　,35.658049,139.697994,渋谷エクセルホテル東急,1,1.00 ,２３区内エリア-成田空港(渋谷),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062661/00017979/0/,,
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷２丁目２２　,35.658299,139.703696,渋谷〔シャトルバス〕,1,1.00 ,渋谷-新木場ageHa,[シャトルバス],ａｇｅＨａ〔スタジオコースト〕方面,https://www.navitime.co.jp/diagram/bus/00516061/00080480/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,新宿御苑ルート,[新宿WEバス],新宿御苑/新宿三丁目（バス）方面,https://www.navitime.co.jp/diagram/bus/00083737/00006700/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-大阪/ドリームルリエ号,[高速バス],大阪駅ＪＲ高速バスターミナル方面,https://www.navitime.co.jp/diagram/bus/00083737/00008832/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京・神奈川-京都・大阪・兵庫/ドリーム号〔３列〕,[高速バス],大阪駅ＪＲ高速バスターミナル方面,https://www.navitime.co.jp/diagram/bus/00083737/00008835/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京・神奈川-京都・大阪/昼特急〔３列〕,[高速バス],大阪駅ＪＲ高速バスターミナル方面,https://www.navitime.co.jp/diagram/bus/00083737/00008836/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-京都・大阪/青春ドリーム号〔４列〕,[高速バス],大阪駅ＪＲ高速バスターミナル方面,https://www.navitime.co.jp/diagram/bus/00083737/00008837/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京・神奈川-京都・大阪/青春昼特急〔４列〕,[高速バス],東名御殿場方面,https://www.navitime.co.jp/diagram/bus/00083737/00008838/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-富山・石川/グランドリーム金沢号,[高速バス],富山駅前/金沢駅西口方面,https://www.navitime.co.jp/diagram/bus/00083737/00008885/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-福島/あぶくま号,[高速バス],郡山駅前（福島県）/福島駅方面,https://www.navitime.co.jp/diagram/bus/00083737/00008901/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-福島/夢街道会津号,[高速バス],若松駅前〔会津若松〕方面,https://www.navitime.co.jp/diagram/bus/00083737/00008906/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-山形/ドリーム山形・新宿号,[高速バス],山形駅前方面,https://www.navitime.co.jp/diagram/bus/00083737/00008908/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-宮城/首都圏-仙台〔ＪＲ・昼行便〕,[高速バス],仙台駅東口方面,https://www.navitime.co.jp/diagram/bus/00083737/00008909/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-宮城/首都圏-仙台〔ＪＲ・ドリーム号〕,[高速バス],仙台駅東口方面,https://www.navitime.co.jp/diagram/bus/00083737/00008910/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-長野/中央高速バス〔新宿-諏訪・岡谷〕,[高速バス],岡谷駅/上諏訪駅〔霧ヶ峰口〕方面,https://www.navitime.co.jp/diagram/bus/00083737/00008935/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-福井/ドリーム福井号,[高速バス],福井駅東口方面,https://www.navitime.co.jp/diagram/bus/00083737/00008938/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-静岡/新宿-静岡,[高速バス],清水駅前/静岡駅北口方面,https://www.navitime.co.jp/diagram/bus/00083737/00008939/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-静岡/渋谷・新宿ライナー浜松号,[高速バス],浜松駅方面,https://www.navitime.co.jp/diagram/bus/00083737/00008941/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-愛知/青春ドリームなごや号,[高速バス],名古屋駅〔新幹線口〕方面,https://www.navitime.co.jp/diagram/bus/00083737/00008944/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-岐阜・愛知/中央ライナーなごや号,[高速バス],名古屋駅〔新幹線口〕方面,https://www.navitime.co.jp/diagram/bus/00083737/00008948/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-栃木/マロニエ新宿号,[高速バス],佐野新都市バスターミナル方面,https://www.navitime.co.jp/diagram/bus/00083737/00008949/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-千葉/新宿-ＴＤＲ,[高速バス],東京ディズニーランド（バス）方面,https://www.navitime.co.jp/diagram/bus/00083737/00008953/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-静岡/御殿場プレミアム・アウトレット号,[高速バス],御殿場プレミアム・アウトレット方面,https://www.navitime.co.jp/diagram/bus/00083737/00008956/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-静岡・愛知/東名ハイウェイバス,[高速バス],静岡駅北口/名古屋駅〔新幹線口〕方面,https://www.navitime.co.jp/diagram/bus/00083737/00008959/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-千葉/新宿君津号,[高速バス],君津駅南口方面,https://www.navitime.co.jp/diagram/bus/00083737/00008961/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-栃木/那須・塩原号,[高速バス],那須温泉/塩原温泉バスターミナル方面,https://www.navitime.co.jp/diagram/bus/00083737/00008962/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-群馬/上州ゆめぐり号,[高速バス],伊香保温泉/草津温泉バスターミナル方面,https://www.navitime.co.jp/diagram/bus/00083737/00008966/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-千葉/新宿なのはな号,[高速バス],館山駅前方面,https://www.navitime.co.jp/diagram/bus/00083737/00008967/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-群馬/新宿-伊勢崎,[高速バス],伊勢崎駅方面,https://www.navitime.co.jp/diagram/bus/00083737/00008976/1/,,
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷５丁目２４,35.68868694,139.7006269,バスタ新宿〔新宿駅新南口〕,195,0.01 ,東京-千葉/ミッドナイト新宿館山号,[高速バス],館山駅前方面,https://www.navitime.co.jp/diagram/bus/00083737/00008985/1/,,
