指標名,薬局,,,,,,
出典,病院なび,,,,,,
年次,2021/2/15取得,,,,,,
URL,https://byoinnavi.jp/,,,,,,
備考,"（2019年度：889件、2020年度：1,315件）",,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,URL
港区,南青山３丁目,-,"東京都港区南青山3-13-22

",35.665750,139.713432,(株)善光堂薬局,https://byoinnavi.jp/pharm/202550
港区,南青山５丁目,-,"東京都港区南青山5-1-25

",35.664613,139.712444,北村薬局,https://byoinnavi.jp/pharm/162608
港区,南青山５丁目,-,"東京都港区南青山5-6-2 青山菊正ビル1階

",35.663922,139.712062,青山大師堂薬局,https://byoinnavi.jp/pharm/162601
港区,南青山７丁目,-,"東京都港区南青山7-14-7小寺ビル1F

",35.656599,139.717838,広尾調剤薬局,https://byoinnavi.jp/pharm/162618
港区,南青山７丁目,-,"東京都港区南青山7-14-6 本間ビル1階

",35.656696,139.717893,広尾中央薬局,https://byoinnavi.jp/pharm/162617
港区,南青山７丁目,-,"東京都港区南青山7-14-7 西川ビル1階

",35.656599,139.717838,日生薬局 広尾店,https://byoinnavi.jp/pharm/162613
港区,南青山７丁目,-,"東京都港区南青山7-14-5 石山ビル1・2階

",35.656838,139.717962,子安調剤薬局,https://byoinnavi.jp/pharm/162609
港区,南青山７丁目,-,"東京都港区南青山7-14-8

",35.656493,139.717825,サンドラッグ広尾薬局,https://byoinnavi.jp/pharm/202552
品川区,南大井２丁目,-,"東京都品川区南大井2-12-1

",35.588222,139.736756,平和薬局本店,https://byoinnavi.jp/pharm/206358
品川区,南大井３丁目,-,"東京都品川区南大井3-16-7

",35.589980,139.734172,すこやか薬局,https://byoinnavi.jp/pharm/206360
品川区,南大井３丁目,-,"東京都品川区南大井3-12-1

",35.591029,139.733633,キクヤ薬品,https://byoinnavi.jp/pharm/206359
品川区,南大井４丁目,-,"東京都品川区南大井4-15-12

",35.594134,139.735842,谷口薬品,https://byoinnavi.jp/pharm/206361
品川区,南大井６丁目,-,"東京都品川区南大井6-26-2 大森ベルポートB館1F

",35.588164,139.731514,ぱぱす薬局大森ベルポート店,https://byoinnavi.jp/pharm/258069
品川区,南大井６丁目,-,"東京都品川区南大井六丁目28-12

",35.588445,139.729664,株式会社レンティック中部 とまりぎ薬局,https://byoinnavi.jp/pharm/274273
品川区,南大井６丁目,-,"東京都品川区南大井6-21-3三恵大森ハイツ1F

",35.589793,139.732090,ペンギン薬局,https://byoinnavi.jp/pharm/206365
品川区,南大井６丁目,-,"東京都品川区南大井6-21-15

",35.589646,139.732000,南大井薬局,https://byoinnavi.jp/pharm/206364
品川区,南大井６丁目,-,"東京都品川区南大井6-20-9

",35.589865,139.732784,さくら薬局大森店,https://byoinnavi.jp/pharm/206363
品川区,南品川１丁目,-,"東京都品川区南品川1-8-13

",35.614783,139.743754,イワタ薬局,https://byoinnavi.jp/pharm/206366
品川区,南品川２丁目,-,"東京都品川区南品川2-8-22

",35.612105,139.744054,ホゼン薬局,https://byoinnavi.jp/pharm/206369
品川区,南品川２丁目,-,"東京都品川区南品川2-17-27

",35.611487,139.744297,ツルハドラッグ 品川店,https://byoinnavi.jp/pharm/206368
品川区,南品川２丁目,-,"東京都品川区南品川2-17-24

",35.611044,139.744289,ケイポート青物横丁店,https://byoinnavi.jp/pharm/206367
品川区,南品川３丁目,-,"東京都品川区南品川3-6-8

",35.610297,139.744601,ツルハドラッグ南品川店,https://byoinnavi.jp/pharm/206372
品川区,南品川３丁目,-,"東京都品川区南品川3-5-8

",35.610422,139.744049,(有)青横ファーマシー,https://byoinnavi.jp/pharm/206371
品川区,南品川３丁目,-,"東京都品川区南品川3-4-15

",35.607674,139.743980,カンガルー薬局,https://byoinnavi.jp/pharm/206370
品川区,南品川５丁目,-,"東京都品川区南品川5-8-34協栄ハイツ第2

",35.611066,139.740462,なかむら薬局,https://byoinnavi.jp/pharm/206373
品川区,南品川６丁目,-,"東京都品川区南品川6-15-5

",35.610575,139.739186,ユニバーサルドラッグ大井町店,https://byoinnavi.jp/pharm/206374
港区,南麻布１丁目,-,"東京都港区南麻布1-12-7 エフィーナ南麻布B

",35.650050,139.734702,南麻布薬局,https://byoinnavi.jp/pharm/162597
港区,南麻布１丁目,-,"東京都港区南麻布1-6-36

",35.652474,139.735235,日本調剤麻布十番薬局,https://byoinnavi.jp/pharm/202553
港区,南麻布２丁目,-,"東京都港区南麻布2-10-19 ボヌール南麻布101

",35.647640,139.735426,クオール薬局 古川橋店,https://byoinnavi.jp/pharm/162583
港区,南麻布４丁目,-,"東京都港区南麻布4-1-29 広尾ガーデン1階

",35.650053,139.722681,子安薬局 広尾ガーデン店,https://byoinnavi.jp/pharm/162586
港区,南麻布５丁目,-,"東京都港区南麻布5-15-25広尾’六幸館1FA号

",35.651838,139.722447,株式会社ファーマみらい スクエア薬局広尾店,https://byoinnavi.jp/pharm/202554
港区,南麻布５丁目,-,"東京都港区南麻布5-16-10

",35.651248,139.723309,(株)フォークチーズ,https://byoinnavi.jp/pharm/202555
品川区,二葉１丁目,-,"東京都品川区二葉1-7-11

",35.608987,139.729464,ひのき薬局,https://byoinnavi.jp/pharm/206447
品川区,二葉１丁目,-,"東京都品川区二葉1-14-25

",35.605895,139.726904,ドラッグストアいわい大井町店,https://byoinnavi.jp/pharm/206445
品川区,二葉１丁目,-,"東京都品川区二葉1-3-28

",35.606408,139.725042,あさひ薬局二葉店,https://byoinnavi.jp/pharm/206446
品川区,二葉２丁目,-,"東京都品川区二葉2-22-4

",35.603977,139.723245,コスモス薬局,https://byoinnavi.jp/pharm/206448
品川区,二葉３丁目,-,"東京都品川区二葉3-13-9

",35.602883,139.720770,西大井薬局,https://byoinnavi.jp/pharm/252828
品川区,二葉４丁目,-,"東京都品川区二葉4-14-10

",35.602371,139.718188,ふたば薬局,https://byoinnavi.jp/pharm/206449
品川区,二葉４丁目,-,"東京都品川区二葉4-16-5

",35.601979,139.718566,エンゼル薬局二葉店,https://byoinnavi.jp/pharm/206451
品川区,二葉４丁目,-,"東京都品川区二葉4-16-4

",35.602194,139.718596,(株)いちや薬局 品川二葉店,https://byoinnavi.jp/pharm/206450
中央区,日本橋１丁目,日八京,"東京都中央区日本橋1-4-1 日本橋一丁目ビルディング1階

",35.682599,139.774566,トモズ コレド日本橋店,https://byoinnavi.jp/pharm/202292
中央区,日本橋１丁目,日八京,"東京都中央区日本橋1-7-11

",35.683244,139.775389,スリーアイ薬局日本橋店,https://byoinnavi.jp/pharm/202293
中央区,日本橋２丁目,日八京,"東京都中央区日本橋2-2-20

",35.682030,139.771968,トーシン薬局仲通り店,https://byoinnavi.jp/pharm/202297
中央区,日本橋２丁目,日八京,"東京都中央区日本橋2-15-3

",35.681269,139.776127,イスクラ薬局日本橋店,https://byoinnavi.jp/pharm/202296
中央区,日本橋２丁目,日八京,"東京都中央区日本橋2-1-16

",35.682341,139.772503,二丁目調剤薬局,https://byoinnavi.jp/pharm/202295
中央区,日本橋２丁目,日八京,"東京都中央区日本橋2-1-10

",35.682375,139.773081,柳屋ビル薬局,https://byoinnavi.jp/pharm/202294
中央区,日本橋３丁目,日八京,"東京都中央区日本橋3-3-14

",35.680063,139.771244,こだま薬局,https://byoinnavi.jp/pharm/202298
中央区,日本橋蛎殻町１丁目,-,"東京都中央区日本橋蛎殻町1-9-1

",35.683046,139.781513,オバタ薬局,https://byoinnavi.jp/pharm/202328
中央区,日本橋蛎殻町１丁目,-,"東京都中央区日本橋蛎殻町1-39-7

",35.683411,139.784550,かねまん薬局総本店水天宮前支店,https://byoinnavi.jp/pharm/202327
中央区,日本橋蛎殻町１丁目,-,"東京都中央区日本橋蛎殻町1-29-6

",35.683300,139.783881,ホリベ薬局 人形町店,https://byoinnavi.jp/pharm/202326
中央区,日本橋蛎殻町１丁目,-,"東京都中央区日本橋蛎殻町1-19-9

",35.681853,139.783318,チトセ薬局,https://byoinnavi.jp/pharm/202324
中央区,日本橋蛎殻町１丁目,-,"東京都中央区日本橋蛎殻町1-10-4

",35.683514,139.781361,くま薬局,https://byoinnavi.jp/pharm/202323
中央区,日本橋蛎殻町２丁目,-,"東京都中央区日本橋蛎殻町2丁目5番3号

",35.683933,139.785176,有限会社ホリベ商会 水天宮ファーマシィ,https://byoinnavi.jp/pharm/202330
中央区,日本橋蛎殻町２丁目,-,"東京都中央区日本橋蛎殻町2-2-4

",35.682769,139.785669,イシダ薬局,https://byoinnavi.jp/pharm/202329
中央区,日本橋兜町,-,"東京都中央区日本橋兜町8-4

",35.681541,139.777971,兜町薬局,https://byoinnavi.jp/pharm/202300
中央区,日本橋兜町,-,"東京都中央区日本橋兜町15-6

",35.679187,139.776967,くすりの福太郎 茅場町店,https://byoinnavi.jp/pharm/202299
中央区,日本橋茅場町２丁目,-,"東京都中央区日本橋茅場町2-10-5 住友生命茅場町ビル1階

",35.678496,139.778797,トモズ 茅場町店,https://byoinnavi.jp/pharm/254889
中央区,日本橋茅場町２丁目,-,"東京都中央区日本橋茅場町2-6-8大湯ビル1F

",35.679368,139.778656,ひまわり薬局茅場町店,https://byoinnavi.jp/pharm/252892
中央区,日本橋茅場町２丁目,-,"東京都中央区日本橋茅場町2-6-8

",35.679368,139.778656,(株)ニック,https://byoinnavi.jp/pharm/202278
中央区,日本橋室町１丁目,日八京,"東京都中央区日本橋室町1-7-2

",35.684924,139.774848,日本橋薬局,https://byoinnavi.jp/pharm/202308
中央区,日本橋室町１丁目,日八京,"東京都中央区日本橋室町1-5-2

",35.685709,139.774496,スギ薬局日本橋三越前店,https://byoinnavi.jp/pharm/202307
中央区,日本橋室町２丁目,日八京,"東京都中央区日本橋室町2-4-3

",35.687305,139.773939,アイセイ薬局 日本橋室町店,https://byoinnavi.jp/pharm/264593
中央区,日本橋室町２丁目,日八京,"東京都中央区日本橋室町2-1-1

",35.686796,139.772982,日本調剤 日本橋室町薬局,https://byoinnavi.jp/pharm/202309
中央区,日本橋室町４丁目,日八京,"東京都中央区日本橋室町4-6-2

",35.689692,139.772804,スギ薬局日本橋室町店,https://byoinnavi.jp/pharm/202310
中央区,日本橋小舟町,-,"東京都中央区日本橋小舟町8-6

",35.685817,139.778541,フタバ薬局,https://byoinnavi.jp/pharm/202280
中央区,日本橋小伝馬町,-,"東京都中央区日本橋小伝馬町1-3

",35.689870,139.777382,信和薬品(株),https://byoinnavi.jp/pharm/202279
中央区,日本橋小網町,-,"東京都中央区日本橋小網町16-14

",35.685189,139.780285,堺屋薬局,https://byoinnavi.jp/pharm/202282
中央区,日本橋小網町,-,"東京都中央区日本橋小網町12-7

",35.682942,139.781035,(株)ツルハ 関東オフィス,https://byoinnavi.jp/pharm/202281
中央区,日本橋人形町１丁目,-,"東京都中央区日本橋人形町1-14-8 1階

",35.683948,139.783914,トモズ 水天宮前店,https://byoinnavi.jp/pharm/202315
中央区,日本橋人形町１丁目,-,"東京都中央区日本橋人形町1-4-10人形町センタービル1F

",35.685795,139.781789,清心丹薬局,https://byoinnavi.jp/pharm/252756
中央区,日本橋人形町１丁目,-,"東京都中央区日本橋人形町1-6-9

",35.684684,139.782368,健ナビ薬局人形町,https://byoinnavi.jp/pharm/202318
中央区,日本橋人形町１丁目,-,"東京都中央区日本橋人形町1-4-14

",35.685500,139.781578,(株)テトラメディカルサプライ,https://byoinnavi.jp/pharm/202317
中央区,日本橋人形町１丁目,-,"東京都中央区日本橋人形町1-18-7

",35.685772,139.782515,福住薬局,https://byoinnavi.jp/pharm/202316
中央区,日本橋人形町２丁目,-,"東京都中央区日本橋人形町2-1-2

",35.684177,139.784440,マツモトキヨシ 水天宮駅前店,https://byoinnavi.jp/pharm/202319
中央区,日本橋人形町３丁目,-,"東京都中央区日本橋人形町3-8-2

",35.686686,139.782215,ドラッグ・オゾン人形町店,https://byoinnavi.jp/pharm/202321
中央区,日本橋大伝馬町,-,"東京都中央区日本橋大伝馬町11-8

",35.689978,139.780364,テトラ薬局大伝馬町店,https://byoinnavi.jp/pharm/202284
中央区,日本橋大伝馬町,-,"東京都中央区日本橋大伝馬町1-7

",35.689276,139.778463,(株)メディカルサポート,https://byoinnavi.jp/pharm/202283
中央区,日本橋馬喰町１丁目,-,"東京都中央区日本橋馬喰町1-6-5

",35.692935,139.782397,(株)紺野薬局,https://byoinnavi.jp/pharm/202311
中央区,日本橋馬喰町２丁目,-,"東京都中央区日本橋馬喰町2-4-15

",35.695936,139.782507,アポファーマシー,https://byoinnavi.jp/pharm/202314
中央区,日本橋馬喰町２丁目,-,"東京都中央区日本橋馬喰町2-2-5

",35.695357,139.783047,セントラル薬局 馬喰町店,https://byoinnavi.jp/pharm/202312
中央区,日本橋浜町１丁目,-,"東京都中央区日本橋浜町1-2-1

",35.689464,139.785609,どらっぐぱぱす 日本橋浜町店,https://byoinnavi.jp/pharm/202301
中央区,日本橋浜町２丁目,-,"東京都中央区日本橋浜町2-35-7

",35.688861,139.786455,島鶴ファーマシー,https://byoinnavi.jp/pharm/202305
中央区,日本橋浜町２丁目,-,"東京都中央区日本橋浜町2-31-1

",35.687831,139.787008,しまづる浜町薬局,https://byoinnavi.jp/pharm/202304
中央区,日本橋浜町２丁目,-,"東京都中央区日本橋浜町2-29-1

",35.686783,139.787612,漢方研究有識者会有限責任事業組合,https://byoinnavi.jp/pharm/202303
中央区,日本橋浜町２丁目,-,"東京都中央区日本橋浜町2-28-6

",35.686763,139.788038,桃花満天堂,https://byoinnavi.jp/pharm/202302
中央区,日本橋浜町３丁目,-,"東京都中央区日本橋浜町3-3-1

",35.684810,139.788348,トモズ トルナーレ浜町店,https://byoinnavi.jp/pharm/202306
中央区,日本橋富沢町,-,"東京都中央区日本橋富沢町12-7

",35.690277,139.781474,理研新薬(株),https://byoinnavi.jp/pharm/202322
中央区,日本橋堀留町１丁目,-,"東京都中央区日本橋堀留町1-10-19

",35.688185,139.780025,れんげ薬局 日本橋店,https://byoinnavi.jp/pharm/273305
中央区,日本橋堀留町２丁目,-,"東京都中央区日本橋堀留町2-6-6

",35.689361,139.780891,みらくる薬局 日本橋店,https://byoinnavi.jp/pharm/273304
中央区,日本橋堀留町２丁目,-,"東京都中央区日本橋堀留町2-8-5デンヨービル1F

",35.688728,139.781661,ヘルス薬局日本橋店,https://byoinnavi.jp/pharm/202277
中央区,日本橋堀留町２丁目,-,"東京都中央区日本橋堀留町2-1-4

",35.687776,139.781231,オキナ薬局,https://byoinnavi.jp/pharm/202274
中央区,日本橋本石町３丁目,日八京,"東京都中央区日本橋本石町3-2-12

",35.687415,139.770863,スター薬局,https://byoinnavi.jp/pharm/202291
中央区,日本橋本町１丁目,日八京,"東京都中央区日本橋本町1-6-1

",35.686508,139.777141,小太郎漢方製薬(株)東京支店,https://byoinnavi.jp/pharm/202285
中央区,日本橋本町３丁目,日八京,"東京都中央区日本橋本町3-8-5

",35.689529,139.776518,(株)ジャパンファーマシー,https://byoinnavi.jp/pharm/202287
中央区,日本橋本町３丁目,日八京,"東京都中央区日本橋本町3-4-3

",35.688805,139.774724,(有)志平商店,https://byoinnavi.jp/pharm/202286
中央区,日本橋本町４丁目,日八京,"東京都中央区日本橋本町4-7-13

",35.689895,139.774717,(有)成川薬品,https://byoinnavi.jp/pharm/202290
中央区,日本橋本町４丁目,日八京,"東京都中央区日本橋本町4-4-2

",35.690007,139.772757,ファーマスクエア(株),https://byoinnavi.jp/pharm/202289
中央区,日本橋本町４丁目,日八京,"東京都中央区日本橋本町4-2-8

",35.689768,139.773989,(株)ウチダ和漢薬,https://byoinnavi.jp/pharm/202288
中央区,入船１丁目,-,"東京都中央区入船1-5-11

",35.672727,139.777077,桜川薬局,https://byoinnavi.jp/pharm/202209
江東区,白河１丁目,-,"東京都江東区白河1-6-3

",35.682320,139.799010,セイジョー清澄白河店,https://byoinnavi.jp/pharm/204257
江東区,白河１丁目,-,"東京都江東区白河1-1-5

",35.681223,139.799119,大竹薬局清澄白河店,https://byoinnavi.jp/pharm/204256
江東区,白河３丁目,-,"東京都江東区白河3-4-3

",35.682159,139.805962,マツモトキヨシ・ドラックストア清澄白河3丁目店,https://byoinnavi.jp/pharm/204258
港区,白金１丁目,-,"東京都港区白金1-28-18

",35.643742,139.732950,薮崎信栄堂薬局,https://byoinnavi.jp/pharm/162580
港区,白金１丁目,-,"東京都港区白金1-25-29

",35.644254,139.731590,パーム薬局,https://byoinnavi.jp/pharm/162577
港区,白金１丁目,-,"東京都港区白金1-2-11

",35.646447,139.734100,白金ピース薬局,https://byoinnavi.jp/pharm/202579
港区,白金１丁目,-,"東京都港区白金1-17-2

",35.644393,139.733901,トモズエクスプレス白金プラザ店,https://byoinnavi.jp/pharm/202578
港区,白金３丁目,-,"東京都港区白金3-2-3ポート白金1F

",35.646560,139.731283,玉菊薬局,https://byoinnavi.jp/pharm/162572
港区,白金６丁目,-,"東京都港区白金6-21-7 第一東幸ビル1階

",35.643979,139.721840,白金中央薬局,https://byoinnavi.jp/pharm/162570
港区,白金６丁目,-,"東京都港区白金6-6-1マンション芝白金1F106

",35.644289,139.725617,白金台南薬局,https://byoinnavi.jp/pharm/162568
港区,白金台２丁目,-,"東京都港区白金台2-26-10

",35.631784,139.729948,ナチュラルローソンクオール薬局高輪台駅前店,https://byoinnavi.jp/pharm/202580
港区,白金台３丁目,-,"東京都港区白金台3-16-13白金台ウスイビル1F

",35.636606,139.723771,白金台鈴薬局,https://byoinnavi.jp/pharm/162565
港区,白金台４丁目,-,"東京都港区白金台4-5-5パレスデュオ白金台1F

",35.638859,139.727394,白金台薬局,https://byoinnavi.jp/pharm/162569
港区,白金台４丁目,-,"東京都港区白金台4-7-7 姫路マッチ白金台ビル201

",35.637969,139.725796,白金台調剤薬局,https://byoinnavi.jp/pharm/162567
渋谷区,幡ケ谷２丁目,-,"東京都渋谷区幡ヶ谷2-9-17

",35.678567,139.677394,六号通り調剤薬局,https://byoinnavi.jp/pharm/201225
渋谷区,幡ケ谷２丁目,-,"東京都渋谷区幡ヶ谷2-5-7

",35.678839,139.677618,幡ヶ谷六号通り薬局,https://byoinnavi.jp/pharm/201224
渋谷区,幡ケ谷２丁目,-,"東京都渋谷区幡ヶ谷2-18-17

",35.677447,139.674882,クオールこだま薬局,https://byoinnavi.jp/pharm/201221
渋谷区,幡ケ谷２丁目,-,"東京都渋谷区幡ヶ谷2-18-12

",35.677503,139.674524,ミツヤ薬局,https://byoinnavi.jp/pharm/201220
渋谷区,幡ケ谷２丁目,-,"東京都渋谷区幡ヶ谷2-5-4

",35.678510,139.677679,くすりセイジョー幡ヶ谷二番店,https://byoinnavi.jp/pharm/201222
渋谷区,幡ケ谷２丁目,-,"東京都渋谷区幡ケ谷2-9-17

",35.678567,139.677394,スマイルドラッグ幡ヶ谷店,https://byoinnavi.jp/pharm/201217
渋谷区,幡ケ谷２丁目,-,"東京都渋谷区幡ヶ谷2-13-4

",35.677509,139.676741,青山薬局,https://byoinnavi.jp/pharm/201219
渋谷区,幡ケ谷２丁目,-,"東京都渋谷区幡ヶ谷2-1-1

",35.678273,139.678805,東京漢方(株),https://byoinnavi.jp/pharm/201218
渋谷区,幡ケ谷３丁目,-,"東京都渋谷区幡ヶ谷3-8-6

",35.680847,139.675883,幡ヶ谷調剤薬局,https://byoinnavi.jp/pharm/201227
渋谷区,幡ケ谷３丁目,-,"東京都渋谷区幡ヶ谷3-76-1

",35.679107,139.670384,ミネ薬品本部,https://byoinnavi.jp/pharm/201226
中央区,八重洲１丁目,日八京,"東京都中央区八重洲1-6-18

",35.681457,139.770038,トーシン薬局,https://byoinnavi.jp/pharm/202215
中央区,八重洲２丁目,日八京,"東京都中央区八重洲2-1-5

",35.679602,139.770044,ハートフル薬局八重洲店,https://byoinnavi.jp/pharm/202217
中央区,八丁堀２丁目,-,"東京都中央区八丁堀2-22-11

",35.676327,139.777106,野沢天祐堂漢方薬局,https://byoinnavi.jp/pharm/202211
中央区,八丁堀２丁目,-,"東京都中央区八丁堀2-19-7

",35.675886,139.776224,佐藤薬局,https://byoinnavi.jp/pharm/202210
中央区,八丁堀３丁目,-,"東京都中央区八丁堀3-2-5

",35.675041,139.773292,くすりのおうち八丁堀薬局,https://byoinnavi.jp/pharm/277122
中央区,八丁堀３丁目,-,"東京都中央区八丁堀3-8-1

",35.675781,139.774593,八丁堀薬局,https://byoinnavi.jp/pharm/202214
中央区,八丁堀３丁目,-,"東京都中央区八丁堀3-16-7

",35.675245,139.775980,すずらん薬局,https://byoinnavi.jp/pharm/202212
品川区,八潮５丁目,-,"東京都品川区八潮5-12-68-102

",35.602747,139.753147,ポッポ堂薬局八潮店,https://byoinnavi.jp/pharm/206375
品川区,八潮５丁目,-,"東京都品川区八潮5-5-3

",35.599607,139.750252,サンドラッグ八潮店,https://byoinnavi.jp/pharm/206376
千代田区,飯田橋１丁目,-,"東京都千代田区飯田橋1-10-4

",35.699400,139.747671,清水薬局,https://byoinnavi.jp/pharm/203010
千代田区,飯田橋２丁目,-,"東京都千代田区飯田橋2-11-1

",35.699729,139.749645,自然美薬店,https://byoinnavi.jp/pharm/203011
千代田区,飯田橋３丁目,-,"東京都千代田区飯田橋3-7-4彩風館1F

",35.701930,139.746659,タンシ薬局,https://byoinnavi.jp/pharm/203015
千代田区,飯田橋３丁目,-,"東京都千代田区飯田橋3-3-12

",35.701121,139.748162,石原薬品(株),https://byoinnavi.jp/pharm/203014
千代田区,飯田橋３丁目,-,"東京都千代田区飯田橋3-10-9

",35.701045,139.750218,ヘルスケアセイジョー薬局飯田橋店,https://byoinnavi.jp/pharm/203013
千代田区,飯田橋４丁目,-,"東京都千代田区飯田橋4-3-2

",35.699472,139.747359,雄飛堂薬局 飯田橋店,https://byoinnavi.jp/pharm/266144
千代田区,飯田橋４丁目,-,"東京都千代田区飯田橋4-6-9

",35.700877,139.746818,薬ヒグチ 新飯田橋店,https://byoinnavi.jp/pharm/203017
千代田区,飯田橋４丁目,-,"東京都千代田区飯田橋4-3-2

",35.699472,139.747359,雄飛堂薬局飯田橋店,https://byoinnavi.jp/pharm/203016
新宿区,百人町１丁目,-,"東京都新宿区百人町1-15-18

",35.701424,139.698768,(株)龍生堂 本店,https://byoinnavi.jp/pharm/205674
新宿区,百人町２丁目,-,"東京都新宿区百人町2-8-15

",35.703046,139.699711,ひろ薬局,https://byoinnavi.jp/pharm/205682
新宿区,百人町２丁目,-,"東京都新宿区百人町2-7-9

",35.704129,139.699515,ワタキュー薬局新大久保店,https://byoinnavi.jp/pharm/205681
新宿区,百人町２丁目,-,"東京都新宿区百人町2-6-7

",35.703955,139.700171,ひな薬局,https://byoinnavi.jp/pharm/205680
新宿区,百人町２丁目,-,"東京都新宿区百人町2-5-4

",35.703015,139.700068,龍生堂薬局新大久保店,https://byoinnavi.jp/pharm/205678
新宿区,百人町２丁目,-,"東京都新宿区百人町2-4-2

",35.701729,139.699909,マツモトキヨシ 新大久保駅前店,https://byoinnavi.jp/pharm/205677
新宿区,百人町２丁目,-,"東京都新宿区百人町2-5-8

",35.703373,139.700064,ブロードウェイ薬局大久保店,https://byoinnavi.jp/pharm/205679
新宿区,百人町２丁目,-,"東京都新宿区百人町2-12-10

",35.704192,139.699160,ユーアイ薬局新大久保店,https://byoinnavi.jp/pharm/205675
新宿区,百人町３丁目,-,"東京都新宿区百人町3-6-17

",35.707491,139.697541,サノ薬局,https://byoinnavi.jp/pharm/205685
港区,浜松町１丁目,-,"東京都港区浜松町1-29-6 浜松町ｾﾝﾄﾗﾙﾋﾞﾙ 1階

",35.656890,139.756025,トモズ 浜松町店,https://byoinnavi.jp/pharm/162527
港区,浜松町２丁目,-,"東京都港区浜松町2-4-1 世界貿易センタービル14階

",35.655229,139.756264,貿易センタービル調剤薬局,https://byoinnavi.jp/pharm/162540
渋谷区,富ケ谷１丁目,-,"東京都渋谷区富ヶ谷1-51-4

",35.668699,139.689560,コアファーマシー代々木八幡店,https://byoinnavi.jp/pharm/275870
渋谷区,富ケ谷１丁目,-,"東京都渋谷区富ヶ谷1-9-5

",35.668166,139.690652,フィールド薬局代々木公園店,https://byoinnavi.jp/pharm/201273
渋谷区,富ケ谷１丁目,-,"東京都渋谷区富ヶ谷1-52-1

",35.669013,139.688874,まつや薬局,https://byoinnavi.jp/pharm/201271
渋谷区,富ケ谷１丁目,-,"東京都渋谷区富ヶ谷1-53-15

",35.669188,139.688153,代々木八幡プラザ薬品,https://byoinnavi.jp/pharm/201272
渋谷区,富ケ谷１丁目,-,"東京都渋谷区富ヶ谷1-51-8

",35.668682,139.689385,くすりセイジョー代々木八幡店,https://byoinnavi.jp/pharm/201270
渋谷区,富ケ谷１丁目,-,"東京都渋谷区富ヶ谷1-19-4

",35.665872,139.692092,ハロー薬局,https://byoinnavi.jp/pharm/201269
渋谷区,富ケ谷２丁目,-,"東京都渋谷区富ヶ谷2-21-8ビルファイブ富ヶ谷1F

",35.661968,139.686899,富ケ谷調剤薬局,https://byoinnavi.jp/pharm/252777
江東区,富岡１丁目,-,"東京都江東区富岡1-9-10

",35.671439,139.797628,遠山薬局,https://byoinnavi.jp/pharm/204306
江東区,富岡１丁目,-,"東京都江東区富岡1-7-5

",35.671582,139.796249,スター薬局,https://byoinnavi.jp/pharm/204305
江東区,富岡１丁目,-,"東京都江東区富岡1-6-8

",35.670959,139.797106,くるみ薬局,https://byoinnavi.jp/pharm/204303
江東区,富岡１丁目,-,"東京都江東区富岡1-23-17

",35.671004,139.798706,薬ヒグチ 富岡八幡店,https://byoinnavi.jp/pharm/204302
江東区,富岡１丁目,-,"東京都江東区富岡1-7-3

",35.671647,139.796029,スター薬局,https://byoinnavi.jp/pharm/204304
江東区,富岡１丁目,-,"東京都江東区富岡1-12-2

",35.671924,139.797826,成田堂漢方薬局,https://byoinnavi.jp/pharm/204301
江東区,富岡２丁目,-,"東京都江東区富岡2-3-4

",35.670920,139.800779,しののめ薬局富岡店,https://byoinnavi.jp/pharm/204307
新宿区,富久町,-,"東京都新宿区富久町17-2

",35.692391,139.713293,アイセイ薬局 富久店,https://byoinnavi.jp/pharm/264603
新宿区,富久町,-,"東京都新宿区富久町13-1

",35.692382,139.714715,フラワー薬局,https://byoinnavi.jp/pharm/205774
千代田区,富士見２丁目,-,"東京都千代田区富士見2-9-10

",35.699426,139.743430,日本調剤飯田橋西口薬局,https://byoinnavi.jp/pharm/203009
千代田区,富士見２丁目,-,"東京都千代田区富士見2-3-13

",35.699639,139.744544,日本調剤飯田橋薬局,https://byoinnavi.jp/pharm/203008
千代田区,富士見２丁目,-,"東京都千代田区富士見2-10-21

",35.697981,139.742542,日生薬局飯田橋店,https://byoinnavi.jp/pharm/203005
千代田区,富士見２丁目,-,"東京都千代田区富士見2-11-12

",35.698995,139.745152,小池薬局,https://byoinnavi.jp/pharm/203006
千代田区,平河町１丁目,-,"東京都千代田区平河町1-8-8

",35.682441,139.741557,茅沼順子薬局,https://byoinnavi.jp/pharm/202979
千代田区,平河町１丁目,-,"東京都千代田区平河町1-7-17

",35.682703,139.740483,東優企業組合,https://byoinnavi.jp/pharm/202978
千代田区,平河町２丁目,-,"東京都千代田区平河町2-7-9

",35.680728,139.739981,日本調剤永田町薬局,https://byoinnavi.jp/pharm/202981
千代田区,平河町２丁目,-,"東京都千代田区平河町2-6-1

",35.679055,139.739826,サンリツメディカル(株),https://byoinnavi.jp/pharm/202980
品川区,平塚１丁目,-,"東京都品川区平塚1-9-1

",35.615522,139.714863,川崎薬局,https://byoinnavi.jp/pharm/206413
品川区,平塚１丁目,-,"東京都品川区平塚1-6-14

",35.615443,139.716491,光伸堂漢方薬局,https://byoinnavi.jp/pharm/206412
品川区,平塚１丁目,-,"東京都品川区平塚1-3-6

",35.617008,139.716953,(有)三八,https://byoinnavi.jp/pharm/206411
