,指標名,スタートアップ企業,,,,,,,,,,
,中央区,新川２丁目,-,東京都中央区新川2-13-11 内田ﾋﾞﾙ4階,35.6754652,139.7820424,バイオチューブ株式会社,医療・ヘルスケア,"生体内組織形成術(IBTA)技術を活用した医療器具を開発。
...",2017/5/30,http://www.medical-biotube.com/,調査継続
,中央区,新富１丁目,-,東京都中央区新富1-8-2 grandir ginza east 7F,35.6729301,139.7744693,NEXTWAY株式会社,ビジネスサービス,発泡スチロールに特殊塗料を塗布した新素材「ポリマテリアル」の...,2015/7/7,https://www.nextway.jp/,調査継続
,中央区,新富１丁目,-,東京都中央区新富1-8-2 八丁堀MIYAMAﾋﾞﾙ3F,35.6729301,139.7744693,株式会社BluAge,金融・保険・不動産 ICT,"不動産仲介業者の業務オンライン化を推進するスタートアップ。
...",2018/4/16,http://bluage.co.jp/,調査継続
,中央区,新富１丁目,-,東京都中央区新富1-8-2 grandir ginza east 3F,35.6729301,139.7744693,株式会社東京ファクトリー,コンピューター - ソフトウェア,"製造業向け SaaSの開発、販売、運用。
クラウド上で生産工...",2020/4/1,https://tokyofactory.co.jp/,未評価(会社登録のみ)
,中央区,新富１丁目,-,東京都中央区新富1-3-2 新富町一丁目ﾋﾞﾙ5F,35.6734276,139.773375,BOJ株式会社,消費者向けサービス・販売,"訪日外国人向けポータルサイトの運営
訪日外国人向けプリペイド...",2014/10/1,http://bojinc.com/,調査継続
,中央区,新富１丁目,-,東京都中央区新富1-16-8 新富町営和ﾋﾞﾙ2F,35.6717294,139.7748386,オリジナルライフ株式会社,コンピューター - ITサービス,結婚準備に役立つポータルメディア「ウェディングニュース」の開...,2015/4/15,https://www.original-life.co.jp/,調査継続
,中央区,新富１丁目,-,東京都中央区新富1-16-8 新富町営和ﾋﾞﾙ1F,35.6717614,139.7749539,株式会社インユー,ビジネスサービス,"オーガニックウェブマガジン「IN YOU」の運営
ECサイト...",2016/2/1,http://macrobiotic-daisuki.jp/,調査継続
,中央区,新富２丁目,-,東京都中央区新富2-5-10 新富ﾋﾞﾙ7F,35.6715816,139.7738429,株式会社クロスブリッジ,金融・保険・不動産 ICT,ブロックチェーンを利用した、格安・即時の送金・決済サービスを...,2010/7/10,http://www.xbridge.co.jp/,調査継続
,中央区,新富２丁目,-,東京都中央区新富2-5-10 新富ﾋﾞﾙ3階,35.6715816,139.7738429,株式会社凜研究所,バイオテクノロジー,新規の抗体シーズ数種(大腸がん特異抗体、血液凝固系抗体など)...,2016/1/21,https://rinmab.co.jp/,調査継続
,中央区,新富２丁目,-,東京都中央区新富2-4-5 ﾆｭｰ新富ﾋﾞﾙ4F,35.67153,139.7732951,株式会社ビジネス・アーキテクト,,"経営コンサルティングサービス,ＩＴサービス,アウトソーシング...",2000/12/1,http://www.business-architect.co.jp,調査継続
,中央区,新富２丁目,-,東京都中央区新富2-15-5 RBM築地ﾋﾞﾙ7F,35.6712158,139.7751523,株式会社モールジャパン,消費者向けサービス・販売,中国富裕層をターゲットとした日本製品専門の中国向けWebショ...,2008/7/8,http://malljapan.jp/,調査不能(HPアクセス不能などの事由)
,中央区,晴海１丁目,-,東京都中央区晴海1-8-8 晴海ﾄﾘﾄﾝｽｸｴｱW WIN/G,35.6573718,139.7827814,株式会社Creative Future,ビジネスサービス,ドライバー特化型の求人・転職メディアサービス「DRIVER ...,2017/10/13,https://creativefuture.co.jp/,未評価(会社登録のみ)
,中央区,晴海１丁目,-,東京都中央区晴海1-8-10 晴海ｱｲﾗﾝﾄﾞ ﾄﾘﾄﾝｽｸｴｱ ｵﾌｨｽﾀﾜｰX22階,35.6573718,139.7827814,株式会社ネットドリーマーズ,コンピューター - ソフトウェア,"スポーツ・趣味に関わるインターネットメディア事業
モバイル総...",1999/8/30,http://www.netdreamers.co.jp/,調査継続
,中央区,晴海１丁目,-,東京都中央区晴海1-8-10 晴海ｱｲﾗﾝﾄﾞﾄﾘﾄﾝｽｸｴｱｵﾌｨｽﾀﾜｰX棟14階,35.6573718,139.7827814,ULSグループ株式会社,コンピューター - ITサービス,IT戦略の立案及びその実行支援サービス事業、並びに研究開発に...,2000/7/25,http://www.ulsystems.co.jp/,
,中央区,晴海１丁目,-,東京都中央区晴海1-8-10 晴海ｱｲﾗﾝﾄﾞ ﾄﾘﾄﾝｽｸｴｱ ｵﾌｨｽﾀﾜｰX 27階,35.6573718,139.7827814,ネットエイジア株式会社,ビジネスサービス,"携帯電話を利用してのネットリサーチ会社。
携帯電話モニター「...",2005/2/4,http://www.netasia.co.jp/,調査継続
,中央区,晴海１丁目,-,東京都中央区晴海1-8-11 晴海ｱｲﾗﾝﾄﾞ ﾄﾘﾄﾝｽｸｴｱ ｵﾌｨｽﾀﾜｰY棟,35.6564872,139.7814031,株式会社ベルシステム24ホールディングス,ビジネスサービス,CRMソリューションに関する、アウトソーシングサービス/テク...,2014/6/23,http://www.bell24hd.co.jp/jp/,
,中央区,晴海３丁目,-,東京都中央区晴海3-6-8 ﾍﾞｲｼﾃｨ晴海ｽｶｲﾘﾝｸﾀﾜｰ3716,35.6557455,139.7790284,株式会社コニファ,コンピューター - ソフトウェア,PC・携帯などのソフトウェア受託開発を主軸に自社開発したソフ...,2003/12/1,http://www.conifer.jp,調査継続
,中央区,晴海３丁目,-,東京都中央区晴海3-6-8-3515 (ﾍﾞｲｼﾃｨ晴海ｽｶｲﾘﾝｸﾀﾜｰ内),35.6557455,139.7790284,アリョール株式会社,環境関連,"太陽光発電シミュレーションシステムの運営。
気象衛星雲画像を...",2007/6/8,http://www.orel.co.jp/,未評価(会社登録のみ)
,中央区,晴海３丁目,-,東京都中央区晴海3-6-8 ﾍﾞｲｼﾃｨ晴海ｽｶｲﾘﾝｸﾀﾜｰ2210,35.6557455,139.7790284,ソーシャルピーアール・パートナーズ株式会社,ビジネスサービス,新規事業に関する企画立案サポート、およびコンサルティングに関...,2015/7/15,https://spp.tokyo/,未評価(会社登録のみ)
,中央区,晴海３丁目,-,東京都中央区晴海3-10-1 Daiwa晴海ﾋﾞﾙ,35.654046,139.7792263,beepnow Systems株式会社,コンピューター - ソフトウェア,ブロックチェーンシステム開発、ブロックチェーン評価システムの...,2018/9/1,https://beepnowsys.com/,調査継続
,中央区,晴海４丁目,-,東京都中央区晴海4丁目1-1 晴海四丁目ﾋﾞﾙ3F,35.6547111,139.7817828,株式会社LATEGRA,コンピューター - ITサービス,エンターティンメントコンテンツの企画制作、イベント・CG・映...,2017/5/26,https://ls-lg.com/,調査継続
,中央区,築地１丁目,-,東京都中央区築地1-9-5 一九堂ﾋﾞﾙ3F,35.66917,139.771536,株式会社ワイヤーアクション,消費者向けサービス・販売,TV放映された情報のうち、事実に基づく情報(Fact情報)を...,2000/11/15,http://www.wireaction.jp,調査継続
,中央区,築地１丁目,-,東京都中央区築地1-12-22 ｺﾝﾜﾋﾞﾙ4階(ﾕﾆﾊﾞｰｻﾙﾏﾃﾘｱﾙｽﾞｲﾝｷｭﾍﾞｰﾀｰ株式会社内),35.6687964,139.7699203,つばめBHB株式会社,産業・エネルギー,従来に比べ環境負荷の低い、低温・低圧条件下で窒素を活性化でき...,2017/4/5,https://tsubame-bhb.co.jp/,調査継続
,中央区,築地１丁目,-,東京都中央区築地1丁目12-12 SIﾋﾞﾙ5階,35.6681843,139.7704295,ワンチェック株式会社,ビジネスサービス,偽造在留カードチェッカー「OneCheck TAB」を開発・...,2020/2/12,https://onecheck.arigato.work/,調査継続
,中央区,築地２丁目,-,東京都中央区築地2-8-1 築地永谷ﾀｳﾝﾌﾟﾗｻﾞ206号,35.6694818,139.7724364,株式会社PEARカーボンオフセット･イニシアティブ,環境関連,"・国内でのカーボンオフセット商品の販売
・海外でのマルチベネ...",2007/8/1,http://www.pear-carbon-offset.org/,未評価(会社登録のみ)
,中央区,築地２丁目,-,東京都中央区築地2-7-3 築地ｸﾞﾗｽｹﾞｰﾄ5階,35.6697158,139.7729756,カラクリ株式会社,コンピューター - ソフトウェア,カスタマーサポート特化型AI「KARAKURI chatbo...,2016/10/3,https://www.karakuri.ai/,調査継続
,中央区,築地２丁目,-,東京都中央区築地2-7-12 15山京ﾋﾞﾙ802,35.6698662,139.772677,株式会社アリコシステム,コンピューター - ソフトウェア,著作権のコンサルティングを軸に事業を展開するほか、主に美少女...,1996/8/1,http://www.ariko.jp/,調査継続
,中央区,築地２丁目,-,東京都中央区築地2-7-12 15山京ﾋﾞﾙ903,35.6698662,139.772677,株式会社エムログ,半導体/その他電子部品・製品,法人・個人向けビデオブログ構築のソリューション事業／ビデオブ...,2006/5/11,http://www.m-log.com/,調査継続
,中央区,築地２丁目,-,東京都中央区築地2丁目7-12 山京ﾋﾞﾙ2F,35.6698684,139.7726385,日本公共料金サービス株式会社,ビジネスサービス,モバイル決済（収納代行）システム「決済るるる」(公共料金支払...,2004/5/1,http://www.ryoukin.co.jp/,調査不能(HPアクセス不能などの事由)
,中央区,築地２丁目,-,東京都中央区築地2-4-10 SAﾃﾝﾊｳｽ2階,35.6695701,139.7733947,株式会社ヒューマノーム研究所,バイオテクノロジー,ライフサイエンスのデータを統合して解析する研究。最先端バイオ...,,https://humanome.jp/,調査継続
,中央区,築地２丁目,-,東京都中央区築地2丁目4-2 築地第三長岡ﾋﾞﾙ4F,35.6694894,139.7735747,ジェイビートゥビー株式会社,コンピューター - ITサービス,小売業・卸業・メーカー向け顧客属性付きPOSデータ分析サービ...,2000/9/1,http://www.jbtob.com/,調査継続
,中央区,築地２丁目,-,東京都中央区築地2-3-4 築地第一長岡ﾋﾞﾙ7F,35.6696914,139.774034,ヴァンテージマネジメント株式会社,コンピューター - ITサービス,"Webマーケティングによる売上拡大支援・Webメディア運営
...",2008/8/20,http://www.vantage.jp/,調査継続
,中央区,築地２丁目,-,東京都中央区築地2-1-17 ﾐﾔｶﾜﾋﾞﾙ7階,35.6703789,139.7730583,株式会社WORKUP,コンピューター - ソフトウェア,人財を自動抽出する人材選別プラットフォームの企画、開発、提供...,2015/4/1,https://workup.com/,調査継続
,中央区,築地２丁目,-,東京都中央区築地2-11-24 第29興和ﾋﾞﾙ別館,35.6686362,139.7721169,神威産業株式会社,産業・エネルギー,熱交換器の製造及び販売,1960/5/27,http://www.kamui.co.jp/,調査継続
,中央区,築地２丁目,-,東京都中央区築地2-11-10 築地 K - 1ﾋﾞﾙ 5F,35.6681075,139.7721967,サイバーコネクション・ジャパン株式会社,,,2000/7/1,http://www.cybercj.com/,調査継続
,中央区,築地２丁目,-,東京都中央区築地2-11-13 ｱｰﾊﾞﾝﾈｯﾄ築地第1ﾋﾞﾙ･第2ﾋﾞﾙ,35.6698186,139.7710386,株式会社マイベスト,消費者向けサービス・販売,専門家やプロのクリエイターがおすすめのモノやサービスを紹介す...,2016/10/6,https://my-best.com/,未評価(会社登録のみ)
,中央区,築地２丁目,-,東京都中央区築地2-10-6 BPSｽｸｴｱｰ9F,35.6688399,139.7731741,株式会社トランスネットワークス,消費者向けサービス・販売,ホームセキュリティ・ホームネットワーク商品企画・開発の展開、...,2008/7/15,http://www.transnetworks.jp/,調査不能(HPアクセス不能などの事由)
,中央区,築地２丁目,-,東京都中央区築地2丁目10-6 Daiwa築地駅前ﾋﾞﾙ4F,35.6688399,139.7731741,株式会社ワイズワークスプロジェクト,ビジネスサービス,"1.ICMアナライズ（インターネット調査分析業務）事業
2....",2000/1/18,http://www.wise-works.com/,調査継続
,中央区,築地３丁目,-,東京都中央区築地3-7-1,35.667953,139.7736001,株式会社Good Moneyger,金融・保険・不動産 ICT,人工知能を活用し、最適な資産運用をサポートするアプリ「VES...,2015/4/16,https://goodmoneyger.com/,調査継続
,中央区,築地３丁目,-,東京都中央区築地3-17-9 興和日東ﾋﾞﾙ9階,35.6658125,139.7716955,株式会社メディア4u,コンピューター - ITサービス,"ネット動画の変換配信サービス
大手クライアントのSEM、SE...",2005/11/1,http://www.media4u.co.jp/,調査継続
,中央区,築地４丁目,-,東京都中央区築地4丁目7番5号 築地KYﾋﾞﾙ4階,35.666656,139.7700401,株式会社ユービーセキュア,コンピューター - ソフトウェア,純国産のWebアプリケーション脆弱性検査ツール『VEX』、『...,2007/4/3,https://www.ubsecure.jp/,調査継続
,中央区,築地４丁目,-,東京都中央区築地4-7-3 築地ﾌｧｰｽﾄﾋﾞﾙ4F,35.6669049,139.7699004,株式会社DKdo,ビジネスサービス,"北海道の地域活性にかかわるコンサルタント事業
イベント・セミ...",2014/5/19,http://dkdo.hokkaido.jp/,調査継続
,中央区,築地４丁目,-,東京都中央区築地4-4-15 東銀座ﾛｲｱﾙﾊｲﾂ3F,35.6666626,139.7691615,株式会社エンゲージ,消費者向けサービス・販売,築地市場、場内外の本当に美味しい・安心・安全な食材を、広く世...,2009/2/13,http://www.engage35.com/,調査継続
,中央区,築地４丁目,-,東京都中央区築地4-1-1 東劇ﾋﾞﾙ15階,35.6677103,139.7686424,日本データビジョン株式会社,ビジネスサービス,適性検査と人工知能により、企業と新卒学生のフィット率を可視化...,1990/5/2,http://www.jdv.co.jp,調査継続
,中央区,築地４丁目,-,東京都中央区築地4-1-1 東劇ﾋﾞﾙ2階,35.6677103,139.7686424,株式会社コムニコ,コンピューター - ITサービス,インターネットプロモーションにおける企画設計や開発、シーディ...,2008/11/5,http://www.comnico.jp/,調査継続
,中央区,築地４丁目,-,東京都中央区築地4-1-1 東劇ﾋﾞﾙ2階,35.6677103,139.7686424,株式会社ラバブルマーケティンググループ,ビジネスサービス,WEBマーケティング支援、ツール開発・提供,2014/7/15,http://www.lmg.co.jp/,調査継続
,中央区,築地４丁目,-,東京都中央区築地4-1-17 銀座大野ﾋﾞﾙ9F,35.6674681,139.7681229,株式会社カケハシ,医療・ヘルスケア ICT,薬局と患者を結ぶクラウド型電子薬歴システム「Musubi」を...,2016/3/30,https://kakehashi.life/,調査継続
,中央区,築地５丁目,-,東京都中央区築地5丁目4-18 汐留ｲｰｽﾄｻｲﾄﾞﾋﾞﾙ 6階,35.6636989,139.765168,株式会社フォトラクション,ビジネスサービス,建築・土木の生産支援クラウド「Photoruction（フォ...,2016/3/14,https://corp.photoruction.com/,調査継続
,中央区,築地６丁目,-,東京都中央区築地6-9-1 ﾄﾞﾑｽｽﾀｲﾙ銀座東801,35.6646911,139.7729638,株式会社MapleSystems,コンピューター - ITサービス,"エンジニア常駐型の技術支援サービスの提供
顧客とエンジニアを...",2009/4/1,http://maplesystems.co.jp/,調査継続
,中央区,築地６丁目,-,東京都中央区築地6-7-11,35.6652889,139.7738591,Connected Industries株式会社,医療・ヘルスケア ICT,LINEでの予約機能を搭載した病児保育予約管理システム「あず...,2017/7/7,https://ci-inc.co.jp/,調査継続
,中央区,築地６丁目,-,東京都中央区築地6-27-5,35.6637734,139.7712183,株式会社studio仕組,ビジネスサービス,"職人・アーティストの支援およびプロデュース事業を展開。
博物...",2011/10/1,http://www.studio-shikumi.jp/,調査継続
,中央区,築地６丁目,-,東京都中央区築地6-19-21 ﾆﾁﾚｲ東銀座ﾚｼﾞﾃﾞﾝｽ2201,35.6637045,139.774673,アクアコスモス株式会社,コンピューター - ITサービス,"『映像がそのまんま３D地図になる』をコンセプトに
CV画像処...",2016/10/1,http://aquacosmos.co.jp/,調査継続
,中央区,築地７丁目,-,東京都中央区築地7-10-2 築地小川ﾋﾞﾙ3F,35.6662751,139.7754918,ヒュービットジェノミクス株式会社,バイオテクノロジー,コホート（世代別構造が明らかで、かつ追跡可能な対象者の集団）...,2000/4/28,http://www.hubitgenomix.com/,調査継続
,中央区,東日本橋１丁目,-,東京都中央区東日本橋1-3-6 ﾊﾟﾗﾀﾞｲﾑｼﾌﾄ ﾋﾞﾙ,35.6905486,139.7857291,株式会社パラダイムシフト,消費者向けサービス・販売,ファイナルチェッカー、RepCheckerをはじめ、旅行に関...,2005/3/30,http://www.psinc.jp/,調査継続
,中央区,東日本橋１丁目,-,東京都中央区東日本橋1-1-4 東日本橋M-1ﾋﾞﾙ2F,35.6903256,139.785201,ファインネットテクノロジー株式会社,金融・保険・不動産 ICT,不動産会社向けソフトウェア・システム開発・販売保守・メンテナ...,1998/5/1,http://www.fine-net.co.jp/i,調査継続
,中央区,東日本橋１丁目,-,東京都中央区東日本橋1-1-20 三幸日本橋ﾋﾞﾙ7F,35.6844265,139.7737644,株式会社プレシャスリンク,消費者向けサービス・販売,Excelファイルと既存のRDBMSを連動させるミドルウェア...,2007/4/1,http://www.preciouslink.co.jp,調査継続
,中央区,東日本橋１丁目,-,東京都中央区東日本橋1-1-7 野村不動産東日本橋ﾋﾞﾙ5階,35.6906501,139.7849813,株式会社ソフツー,ビジネスサービス,クラウド型コールセンターシステムの開発・提供、SIP/VOI...,2008/7/8,http://www.softsu.co.jp/,調査継続
,中央区,東日本橋１丁目,-,東京都中央区東日本橋1-1-20 三幸ﾌﾟﾗｻﾞﾋﾞﾙ7F,35.6899909,139.7853487,株式会社アトリエシーピーユー,コンピューター - ソフトウェア,組み込み向けOS・ミドルウェア(TCP/IPとその関連)の当...,2009/7/1,http://www.atelier-cpu.com/,調査継続
,中央区,東日本橋１丁目,-,東京都中央区東日本橋1-1-20 三幸日本橋ﾌﾟﾗｻﾞﾋﾞﾙ7F,35.689995,139.7853608,株式会社コミューン,消費者向けサービス・販売,友人・知人の買い物履歴を共有するソーシャルショッピングサービ...,2009/10/14,http://qomune.com/,調査不能(HPアクセス不能などの事由)
,中央区,東日本橋２丁目,-,東京都中央区東日本橋2-4-3 ｱﾄﾞﾊﾞﾝﾃｰｼﾞⅡﾋﾞﾙ3F,35.6918814,139.7856775,株式会社アイビーアイ,コンピューター - ITサービス,"モビリティ、不動産領域にて事業を展開。
傘下のロイヤルリムジ...",2001/2/26,http://ibi-inc.co.jp/,調査継続
,中央区,東日本橋２丁目,-,東京都中央区東日本橋2-24-12 東日本橋槇町ﾋﾞﾙ3F,35.6944596,139.7864773,株式会社エディパ,コンピューター - ITサービス,"・Webサイトの受託開発
・Webブラウザ上で動画編集可能な...",2007/6/12,http://www.edipa.com/,調査継続
,中央区,東日本橋２丁目,-,東京都中央区東日本橋2-25-5 ﾌﾟﾚｰﾙ･ﾄﾞｩｰｸ日本橋ﾘﾊﾞｰｻｲﾄﾞ3階,35.6943223,139.7874052,スリーピース株式会社,医療・ヘルスケア ICT,"医療従事者専門人材紹介業

専門医の資格を取得している医師に...",2009/12/1,http://www.senmon-i.net/,調査継続
,中央区,東日本橋２丁目,-,東京都中央区東日本橋2-28-4 日本橋CETﾋﾞﾙ2階,35.6947292,139.7875252,株式会社Sherpa&Company,コンピューター - ソフトウェア,登山学習Q&Aサイト「Sherpa（シェルパ）」開発、運営,2011/11/1,https://sherpajp.com/,調査継続
,中央区,東日本橋２丁目,-,東京都中央区東日本橋2-24-12 東日本橋槇町ﾋﾞﾙ2F,35.6944596,139.7864773,株式会社ジャパン・メディカル・カンパニー,医療・ヘルスケア,CT/MRI等の3次元データをもとに、各患者別に人骨を緻密に...,2018/5/1,https://japanmedicalcompany.co.jp/,未評価(会社登録のみ)
,中央区,東日本橋２丁目,-,東京都中央区東日本橋2-15-4 PMO東日本橋ﾋﾞﾙ7F,35.6936731,139.7853758,株式会社インフォランス,,保険コンサル・税理士紹介事業・ＷＥＢ紹介事業・人事考課コンサ...,2000/12/4,http://www.inforance.biz/,調査継続
,中央区,東日本橋２丁目,-,東京都中央区東日本橋2-16-7 ANNI東日本橋ﾋﾞﾙ6F,35.6944918,139.7854778,株式会社フジイファミリー,コンピューター - ソフトウェア,ホームページ制作／動画配信／電子ブック／ライブ配信／WEBソ...,2004/12/24,http://www.fujii-family.co.jp/,調査継続
,中央区,東日本橋２丁目,-,東京都中央区東日本橋2丁目15-4 PMO東日本橋ﾋﾞﾙ9階,35.6936454,139.7854238,レックインダストリーズ株式会社,環境関連,排水をリサイクルするプラント、濃厚廃液からの金属回収、廃液中...,2009/1/16,http://www.leci.co.jp,調査継続
,中央区,東日本橋３丁目,-,東京都中央区東日本橋3-4-18 東日本橋EXﾋﾞﾙ 7F,35.6908406,139.7827215,株式会社EventHub,コンピューター - ソフトウェア,イベント主催社・参加企業同士のコミュニケーションを促進し、オ...,2016/2/24,https://eventhub.jp/,調査継続
,中央区,東日本橋３丁目,-,東京都中央区東日本橋3-10-14 ｻﾝﾗｲｽﾞ橘6F,35.6924807,139.7840397,Wizcorp Inc.,コンピューター - ソフトウェア,フロントエンド・バックエンドともにJavaScriptのみで...,2008/7/1,http://www.wizcorp.jp/,調査継続
,中央区,日本橋１丁目,日八京,東京都中央区日本橋1-3-13 東京建物日本橋ﾋﾞﾙ5階,35.6830357,139.7733151,ジャパンエレベーターサービスホールディングス株式会社,ビジネスサービス,エレベーター及びエスカレーターの保守・保全業務及びエレベータ...,1994/10/3,http://www.jes24.co.jp/,
,中央区,日本橋１丁目,日八京,東京都中央区日本橋1-2-10 東洋ﾋﾞﾙ3F,35.683156,139.7737943,株式会社きっとあ～る,コンピューター - ITサービス,"商品情報データベースの企画、開発、制作、運用管理。 
商品情...",2004/6/1,http://www.kit-r.jp/index.html,調査継続
,中央区,日本橋１丁目,日八京,東京都中央区日本橋1-13-1 日鉄日本橋ﾋﾞﾙ3階 WAW日本橋,35.6820742,139.7757696,株式会社アナムネ,医療・ヘルスケア ICT,"メディカル・ヘルスケア事業に関するマーケティング支援。
オン...",2014/9/9,https://www.anamne.com/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-9-5 ｱｻﾋﾋﾞﾙ5階,35.6811837,139.7750941,株式会社フレッシュテック,産業・エネルギー,食品用N2保存デバイス(ワインセーバーWHYNOT)の開発・...,2002/3/1,http://www.freshtech.jp/,調査不能(HPアクセス不能などの事由)
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-8-6 SHIMA日本橋ﾋﾞﾙ4F,35.6814143,139.7751323,セントスタッフ株式会社,ビジネスサービス,"・労働者派遣事業
・有料職業紹介事業
・アウトソーシング事業...",1999/10/1,http://www.st-staff.co.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-3-20 栄松堂ﾋﾞﾙ3F,35.6814751,139.7716027,株式会社ガクー,消費者向けサービス・販売,"就職活動の支援塾『内定塾』事業
就職活動支援サイト『gaqo...",2005/8/1,http://www.gaqoo.co.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-3-6 日土地日本橋ﾋﾞﾙ4階,35.6814264,139.7726561,株式会社ジュエリーアセットマネジャーズ,消費者向けサービス・販売,ジュエリーのリフォーム、オーダーメイド、リペア、販売、修理、...,2008/9/1,http://www.aidect.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-2-3 RISHEﾋﾞﾙUCF4F,35.6823512,139.7724262,株式会社BoA,コンピューター - ソフトウェア,"デザイン制作受託業務
広告・ECサイト運営業務
各種プロモー...",2011/1/1,http://boa.co.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-2-3 RISHEﾋﾞﾙUCF4F,35.6823512,139.7724262,株式会社ティーピーズ,コンピューター - ソフトウェア,ネットショップ事業者に対し、SNSに映えるポップアップストア...,2017/7/7,https://www.worldtotripping.com/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-21 第二東洋ﾋﾞﾙ5F 税理士法人ﾌｨｰﾙｽﾞ内,35.682746,139.772414,株式会社キノテック・ソーラーエナジー,産業・エネルギー,鉄鋼電炉ダストを原料とする省エネ型高純度電気亜鉛製造プロセス...,2002/4/4,http://www.kinotech.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-17 丹生ﾋﾞﾙ2F,35.6823665,139.7724291,合同会社アウラント,コンピューター - ITサービス,"システム設計・開発
システム運用・管理　
インターネットサー...",2006/5/11,http://www.owlant.com,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-3 ｱｰﾊﾞﾝﾈｯﾄ日本橋二丁目ﾋﾞﾙ10階,35.6826041,139.7725962,株式会社フレアリンク,コンピューター - ITサービス,各種新興情報技術の適用支援（コンサルティング・教育）を展開。...,2008/7/1,http://www.flairlink.jp,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-17 丹生ﾋﾞﾙ2F,35.6823665,139.7724291,株式会社ジジ・クラウド,コンピューター - ITサービス,"システム開発、ウェブサイトの制作

クラウドファンディングサ...",2012/12/10,http://www.jiji-cloud.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-17 丹生ﾋﾞﾙ2F,35.6823665,139.7724291,株式会社ホーン,コンピューター - ソフトウェア,メニューで決めるおひとりさまグルメアプリ「ソロメシ」を運営し...,2018/3/2,https://www.hone-corp.jp/,未評価(会社登録のみ)
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-17 丹生ﾋﾞﾙ2F,35.6823665,139.7724291,輝日株式会社,コンピューター - ハードウェア,"ネットワークインフラ整備、機器レンタルサービスの展開。
オン...",2018/4/18,https://www.telhi.co.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-3 ｱｰﾊﾞﾝﾈｯﾄ日本橋二丁目ﾋﾞﾙ10階,35.6826041,139.7725962,株式会社JUNTEN BIO,医療・ヘルスケア,"細胞医薬品・再生医療等製品の研究開発
免疫寛容誘導技術に着目...",2018/6/1,https://juntenbio.co.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-17 丹生ﾋﾞﾙ2F,35.6823665,139.7724291,株式会社エナーバンク,コンピューター - ITサービス,電力需要家である法人事業者が日本全国の小売電気事業者から最適...,2018/7/10,https://www.enerbank.co.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-3 ｱｰﾊﾞﾝﾈｯﾄ日本橋二丁目ﾋﾞﾙ ｴｷｽﾊﾟｰﾄｵﾌｨｽ東京1001号室,35.6826041,139.7725962,エアロディベロップジャパン株式会社,半導体/その他電子部品・製品,"世界オンリーワンのハイブリッドエンジンを開発・販売予定
世界...",2018/7/27,http://aerodevelop.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-17 丹生ﾋﾞﾙ2階,35.6823665,139.7724291,株式会社コノミチ,消費者向けサービス・販売,キッズ向けSTEM教育スクールの運営（2020年1月に閉校）,2018/9/19,http://www.konomichi.co.jp,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-16-5 RMGﾋﾞﾙ,35.6800004,139.7758113,サイバックス株式会社,ビジネスサービス,ビジネス関連のeラーニングを主業務とした人材開発・育成支援を...,1998/4/17,http://www.cybaxuniv.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-16-4 WORK BASE Nihombashi 3F,35.6798733,139.7757202,株式会社スイッチスマイル,ビジネスサービス,ビーコンによってユーザーの位置情報を把握することで、従来より...,2010/7/13,http://www.switch-smile.com/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-16-13,35.6810345,139.7764146,株式会社ミクリード,消費者向けサービス・販売,飲食店向け業務用食材等の企画・販売,2012/11/30,https://corp.micreed.co.jp/,
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-16-2 KDX日本橋216ﾋﾞﾙ4F,35.6796532,139.7755717,株式会社フォレストシー,環境関連 ICT,わな猟におけるシカやイノシシなど野生動物の捕獲を通知するシス...,2017/3/1,https://satoyama-connect.jp/,調査継続
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-15-5 PMO日本橋二丁目ﾋﾞﾙ7階,35.6811744,139.7761831,PGV株式会社,医療・ヘルスケア ICT,"高性能パッチ式脳波センサーを開発・提供。
脳波センサーを活用...",2016/9/16,https://pgv.co.jp/,調査継続
