指標名,バス停,,,,,,,,,,,,
出典,NAVITIME,,,,,,,,,,,,
年次,2020/3/10取得,,,,,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,,,,,,,,
備考,路線ごとに1データあるので、単純な駅数が知りたい場合は「1÷路線数」を合計,,,,,,,,,,,,
,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,路線数,1÷路線数,事業者,路線名,方面①,方面②,およそ住所
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-３-４,35.681329,139.772083,ＶＩＰラウンジ東京駅八重洲北口,12,0.08 ,高速バス（ＶＩＰライナー）,プルメリアグランデ＜女性専用＞,ＶＩＰラウンジなんば方面,,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-３-４,35.681329,139.772083,ＶＩＰラウンジ東京駅八重洲北口,12,0.08 ,高速バス（ＶＩＰライナー）,ＶＩＰライナー３便,ＶＩＰラウンジなんば方面,,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-３-４,35.681329,139.772083,ＶＩＰラウンジ東京駅八重洲北口,12,0.08 ,高速バス（ＶＩＰライナー）,ＶＩＰライナー６便,ＶＩＰラウンジ京都駅八条口/岸和田駅方面,,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-３-４,35.681329,139.772083,ＶＩＰラウンジ東京駅八重洲北口,12,0.08 ,高速バス（ＶＩＰライナー）,ＶＩＰライナー５便,神戸三宮高架商店街前方面,,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-３-４,35.681329,139.772083,ＶＩＰラウンジ東京駅八重洲北口,12,0.08 ,高速バス（ＶＩＰライナー）,ＶＩＰライナー〔首都圏-金沢〕,金沢駅西口方面,,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-３-４,35.681329,139.772083,ＶＩＰラウンジ東京駅八重洲北口,12,0.08 ,高速バス（ＶＩＰライナー）,ＶＩＰライナー名古屋１便〔横浜経由〕,金山駅北口方面,,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-３-４,35.681329,139.772083,ＶＩＰラウンジ東京駅八重洲北口,12,0.08 ,高速バス（ＶＩＰライナー）,ＶＩＰライナー名古屋３便〔埼玉経由〕,秋葉原駅前方面,,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-３-４,35.681329,139.772083,ＶＩＰラウンジ東京駅八重洲北口,12,0.08 ,高速バス（ＶＩＰライナー）,名古屋便チェリッシュ,バスタ新宿〔新宿駅新南口〕方面,,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-７-１,35.682189,139.774564,日本橋,3,0.33 ,都営バス,東２０,錦糸町駅前方面,東京駅丸の内北口方面,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-７-１,35.682189,139.774564,日本橋,3,0.33 ,都営バス,東２２,錦糸町駅前方面,東京駅丸の内北口方面,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-７-１,35.682189,139.774564,日本橋,3,0.33 ,都営バス,東４２甲(南千住車庫前-東京駅八重洲口),東京駅八重洲口方面,南千住駅西口方面,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-３-１０,35.680921,139.772871,日本橋高島屋,1,1.00 ,日立自動車交通,晴海ライナー,晴海トリトンスクエア〔晴海ライナー〕方面,,東京都中央区日本橋
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-３-１０,35.680956,139.772921,日本橋二丁目,1,1.00 ,日の丸自動車,メトロリンク日本橋,東京駅八重洲口/ＪＲ新日本橋駅［中外製薬前］方面,,東京都中央区日本橋
中央区,日本橋１丁目,日八京,東京都中央区日本橋１-３-１６,35.683082,139.772701,地下鉄日本橋駅,1,1.00 ,日の丸自動車,メトロリンク日本橋,ＪＲ新日本橋駅［中外製薬前］/東京駅八重洲口方面,,東京都中央区日本橋
中央区,日本橋１丁目,日八京,東京都中央区日本橋１-５-３,35.682991,139.774155,日本橋南詰,1,1.00 ,日の丸自動車,メトロリンク日本橋,東京駅八重洲口/ＪＲ新日本橋駅［中外製薬前］方面,,東京都中央区日本橋
千代田区,二番町,-,東京都千代田区二番町１４-３,35.687278,139.736257,番町(東京都),2,0.50 ,都営バス,橋６３,新橋駅前方面,小滝橋車庫前方面,東京都千代田区二番町
千代田区,二番町,-,東京都千代田区二番町１４-３,35.687278,139.736257,番町(東京都),2,0.50 ,風ぐるま(千代田区),富士見・神保町ルート,いきいきプラザ一番町/御茶ノ水駅前方面,,東京都千代田区二番町
港区,南麻布５丁目,-,東京都港区南麻布５-６-２,35.653885,139.726351,愛育クリニック前,1,1.00 ,都営バス,橋８６,新橋駅前方面,目黒駅前方面,東京都港区南麻布
港区,南麻布５丁目,-,東京都港区南麻布５-５-９,35.653719,139.726115,愛育病院,1,1.00 ,ちぃばす,麻布西ルート,広尾駅（東京都）方面,,東京都港区南麻布
港区,南麻布５丁目,-,東京都港区南麻布５-２-３２,35.654752,139.72296,日赤医療センター下,2,0.50 ,都営バス,品９７,新宿駅西口方面,品川駅高輪口方面,東京都港区南麻布
港区,南麻布５丁目,-,東京都港区南麻布５-２-３２,35.654752,139.72296,日赤医療センター下,2,0.50 ,都営バス,黒７７,千駄ヶ谷駅前方面,目黒駅前方面,東京都港区南麻布
港区,南麻布５丁目,-,東京都港区南麻布５-１３-６,35.65196,139.724124,有栖川宮記念公園,1,1.00 ,ちぃばす,麻布西ルート,広尾駅（東京都）方面,,東京都港区南麻布
港区,南麻布４丁目,-,東京都港区南麻布４-１１-２８,35.646894,139.727409,光林寺,1,1.00 ,ちぃばす,麻布西ルート,六本木けやき坂方面,,東京都港区南麻布
港区,南麻布４丁目,-,東京都港区南麻布４-１５-９,35.646731,139.727369,光林寺前,2,0.50 ,都営バス,品９７,新宿駅西口方面,品川駅高輪口方面,東京都港区南麻布
港区,南麻布４丁目,-,東京都港区南麻布４-１５-９,35.646731,139.727369,光林寺前,2,0.50 ,都営バス,都０６,新橋駅前方面,渋谷駅前方面,東京都港区南麻布
港区,南麻布４丁目,-,東京都港区南麻布４-１-２９,35.650295,139.722547,広尾駅(東京都),1,1.00 ,ちぃばす,麻布西ルート,六本木けやき坂方面,,東京都港区南麻布
渋谷区,南麻布４丁目,-,東京都港区南麻布４-１-２９,35.650273,139.722402,広尾駅前［広尾橋］,3,0.33 ,都営バス,品９７,新宿駅西口方面,品川駅高輪口方面,東京都渋谷区広尾
渋谷区,南麻布４丁目,-,東京都港区南麻布４-１-２９,35.650273,139.722402,広尾駅前［広尾橋］,3,0.33 ,都営バス,橋８６,新橋駅前方面,目黒駅前方面,東京都渋谷区広尾
渋谷区,南麻布４丁目,-,東京都港区南麻布４-１-２９,35.650273,139.722402,広尾駅前［広尾橋］,3,0.33 ,都営バス,黒７７,千駄ヶ谷駅前方面,目黒駅前方面,東京都渋谷区広尾
港区,南麻布４丁目,-,東京都港区南麻布４-２-３６,35.647395,139.723551,天現寺橋,10,0.10 ,ちぃばす,麻布西ルート,六本木けやき坂方面,,東京都港区南麻布
渋谷区,南麻布４丁目,-,東京都港区南麻布４-２-３６,35.647395,139.723551,天現寺橋,10,0.10 ,ちぃばす,麻布西ルート,六本木けやき坂方面,,東京都港区南麻布
港区,南麻布４丁目,-,東京都港区南麻布４-２-３６,35.647395,139.723551,天現寺橋,10,0.10 ,都営バス,品９７,新宿駅西口方面,品川駅高輪口方面,東京都港区南麻布
港区,南麻布４丁目,-,東京都港区南麻布４-２-３６,35.647395,139.723551,天現寺橋,10,0.10 ,都営バス,橋８６,新橋駅前方面,目黒駅前方面,東京都港区南麻布
港区,南麻布４丁目,-,東京都港区南麻布４-２-３６,35.647395,139.723551,天現寺橋,10,0.10 ,都営バス,都０６,新橋駅前方面,渋谷駅前方面,東京都港区南麻布
港区,南麻布４丁目,-,東京都港区南麻布４-２-３６,35.647395,139.723551,天現寺橋,10,0.10 ,都営バス,黒７７,千駄ヶ谷駅前方面,目黒駅前方面,東京都港区南麻布
渋谷区,南麻布４丁目,-,東京都港区南麻布４-２-３６,35.647395,139.723551,天現寺橋,10,0.10 ,都営バス,品９７,新宿駅西口方面,品川駅高輪口方面,東京都港区南麻布
渋谷区,南麻布４丁目,-,東京都港区南麻布４-２-３６,35.647395,139.723551,天現寺橋,10,0.10 ,都営バス,橋８６,新橋駅前方面,目黒駅前方面,東京都港区南麻布
渋谷区,南麻布４丁目,-,東京都港区南麻布４-２-３６,35.647395,139.723551,天現寺橋,10,0.10 ,都営バス,都０６,新橋駅前方面,渋谷駅前方面,東京都港区南麻布
渋谷区,南麻布４丁目,-,東京都港区南麻布４-２-３６,35.647395,139.723551,天現寺橋,10,0.10 ,都営バス,黒７７,千駄ヶ谷駅前方面,目黒駅前方面,東京都港区南麻布
港区,南麻布２丁目,-,東京都港区南麻布２-７-２４,35.647421,139.736408,古川橋(東京都),4,0.25 ,都営バス,反９４,赤羽橋駅前方面,五反田駅方面,東京都港区南麻布
港区,南麻布２丁目,-,東京都港区南麻布２-７-２４,35.647421,139.736408,古川橋(東京都),4,0.25 ,都営バス,反９６,六本木ヒルズ方面,五反田駅方面,東京都港区南麻布
港区,南麻布２丁目,-,東京都港区南麻布２-７-２４,35.647421,139.736408,古川橋(東京都),4,0.25 ,都営バス,品９７,新宿駅西口方面,品川駅高輪口方面,東京都港区南麻布
港区,南麻布２丁目,-,東京都港区南麻布２-７-２４,35.647421,139.736408,古川橋(東京都),4,0.25 ,都営バス,都０６,新橋駅前方面,渋谷駅前方面,東京都港区南麻布
港区,南麻布２丁目,-,東京都港区南麻布２-５-２０,35.649788,139.736784,三ノ橋,3,0.33 ,都営バス,反９４,赤羽橋駅前方面,五反田駅方面,東京都港区南麻布
港区,南麻布２丁目,-,東京都港区南麻布２-５-２０,35.649788,139.736784,三ノ橋,3,0.33 ,都営バス,反９６,六本木ヒルズ方面,五反田駅方面,東京都港区南麻布
港区,南麻布２丁目,-,東京都港区南麻布２-５-２０,35.649788,139.736784,三ノ橋,3,0.33 ,都営バス,都０６,新橋駅前方面,渋谷駅前方面,東京都港区南麻布
港区,南麻布１丁目,-,東京都港区南麻布１-４-２,35.652504,139.73377,仙台坂下,2,0.50 ,ちぃばす,麻布西ルート,広尾駅（東京都）方面,六本木けやき坂方面,東京都港区南麻布
港区,南麻布１丁目,-,東京都港区南麻布１-４-２,35.652504,139.73377,仙台坂下,2,0.50 ,都営バス,橋８６,新橋駅前方面,目黒駅前方面,東京都港区南麻布
港区,南麻布１丁目,-,東京都港区南麻布１-１-２６,35.651966,139.730826,仙台坂上,2,0.50 ,ちぃばす,麻布西ルート,広尾駅（東京都）方面,六本木けやき坂方面,東京都港区南麻布
港区,南麻布１丁目,-,東京都港区南麻布１-１-２６,35.651966,139.730826,仙台坂上,2,0.50 ,都営バス,橋８６,新橋駅前方面,目黒駅前方面,東京都港区南麻布
港区,南麻布１丁目,-,東京都港区南麻布１-７-３７,35.652012,139.73659,二ノ橋(港区),5,0.20 ,ちぃばす,麻布西ルート,広尾駅（東京都）方面,六本木けやき坂方面,東京都港区南麻布
港区,南麻布１丁目,-,東京都港区南麻布１-７-３７,35.652012,139.73659,二ノ橋(港区),5,0.20 ,都営バス,反９４,赤羽橋駅前方面,五反田駅方面,東京都港区南麻布
港区,南麻布１丁目,-,東京都港区南麻布１-７-３７,35.652012,139.73659,二ノ橋(港区),5,0.20 ,都営バス,反９６,六本木ヒルズ方面,五反田駅方面,東京都港区南麻布
港区,南麻布１丁目,-,東京都港区南麻布１-７-３７,35.652012,139.73659,二ノ橋(港区),5,0.20 ,都営バス,橋８６,新橋駅前方面,目黒駅前方面,東京都港区南麻布
港区,南麻布１丁目,-,東京都港区南麻布１-７-３７,35.652012,139.73659,二ノ橋(港区),5,0.20 ,都営バス,都０６,新橋駅前方面,渋谷駅前方面,東京都港区南麻布
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,小田急バス,渋54(経堂駅-渋谷駅),渋谷駅方面,経堂駅方面,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,小田急バス,渋26,渋谷駅方面,調布駅南口方面,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス,渋12/渋82,二子玉川駅/高津営業所方面,渋谷駅方面,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス,渋21/渋23,上町駅/祖師ヶ谷大蔵駅方面,,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス,渋51/渋52,若林折返所/世田谷区民会館方面,渋谷駅方面,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス,渋34,東京医療センター方面,渋谷駅方面,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス,渋05,弦巻営業所方面,渋谷駅方面,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス,渋11,田園調布駅方面,,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス,渋31,下馬一丁目方面,渋谷駅方面,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス,渋32,野沢龍雲寺方面,渋谷駅方面,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス,渋41,大井町駅方面,渋谷駅方面,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス,渋55,幡ヶ谷折返所方面,渋谷駅方面,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス,渋82,等々力（バス）方面,,東京都渋谷区南平台町
渋谷区,南平台町,-,東京都渋谷区南平台町１５-１５,35.655452,139.695518,道玄坂上,14,0.07 ,東急バス/小田急バス,渋24他,成城学園前駅西口方面,渋谷駅方面,東京都渋谷区南平台町
