指標名,観光地,,,,,,,,
出典,Tripadvisor,,,,,,,,
年次,2020/3/10取得,,,,,,,,
URL,https://www.tripadvisor.jp/,,,,,,,,
備考,レビュー数やカテゴリでフィルターかけたほうがいい,,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,星,レビュー数
新宿区,霞ヶ丘町,-,東京都 新宿区 霞ヶ丘町4-2 JAPAN SPORT OLYMPIC SQUARE 1・2F,35.676612,139.718313,日本オリンピックミュージアム,"美術館・博物館, 専門美術館",3.5,14
新宿区,霞ヶ丘町,-,東京都 新宿区 霞ケ丘町4-2 JAPAN SPORT OLYMPIC SQUARE,35.676612,139.718313,嘉納治五郎像,"名所・有名スポット, 記念碑 & 像",3.5,3
新宿区,霞ヶ丘町,-,東京都 新宿区 霞ヶ丘町3-2,35.675298,139.71573,神宮第二球場,"名所・有名スポット, アリーナ・スタジアム",4,8
新宿区,霞ヶ丘町,-,東京都 新宿区 霞ヶ丘町3-1,35.674245,139.716342,明治神宮野球場,"レジャー施設, スポーツ複合施設",4,439
新宿区,霞ヶ丘町,-,東京都 新宿区 霞ヶ丘町3?1 明治神宮野球場,35.674245,139.716342,神宮外苑花火大会,"イベント, 花火大会",4,26
新宿区,霞ヶ丘町,-,東京都 新宿区 霞ヶ丘町1番1号,35.678655,139.7176425,明治神宮外苑,自然・公園,4,720
新宿区,霞ヶ丘町,-,東京都 新宿区 霞ヶ丘町14-1,35.679573,139.7192355,滝沢馬琴終焉の地,"名所・有名スポット, 旧跡",3.5,8
新宿区,霞ヶ丘町,-,東京都 新宿区 霞ヶ丘町11-1,35.680275,139.7148975,明治神宮外苑 アイススケート場,"レジャー施設, スポーツ複合施設",4,4
新宿区,霞ヶ丘町,-,東京都 新宿区 霞ヶ丘町1-1,35.678655,139.7176425,聖徳記念絵画館,美術館・博物館,4,77
新宿区,霞ヶ丘町,-,東京都 新宿区 霞ケ丘町10-2,35.678295,139.7140695,新国立競技場,"名所・有名スポット, アリーナ・スタジアム",4,38
千代田区,霞が関３丁目,虎ノ門広域,東京都 千代田区霞ケ関 3丁目2-2 地下鉄銀座線「虎ノ門駅」新庁舎連絡通路内,35.671383,139.7486475,江戸城外堀跡 地下展示室,"美術館・博物館, 歴史博物館",3.5,2
千代田区,霞が関３丁目,虎ノ門広域,東京都 千代田区霞ケ関 3-8-1,35.66997,139.747734,江戸城外堀跡 溜池櫓台,"名所・有名スポット, 旧跡",3,9
千代田区,霞が関３丁目,虎ノ門広域,東京都 千代田区霞ケ関 3-8-1,35.66997,139.747734,江藤新平君遭難遺址碑,"名所・有名スポット, 記念碑 & 像",3,3
千代田区,霞が関３丁目,虎ノ門広域,東京都 千代田区霞ケ関 3-8-1,35.66997,139.747734,江藤新平君遭難遺址碑,"名所・有名スポット, 記念碑 & 像",3,1
千代田区,霞が関３丁目,虎ノ門広域,東京都 千代田区霞ケ関 3-2-2,35.671383,139.7486475,文部科学省情報ひろば,"美術館・博物館, 専門美術館",3.5,13
千代田区,霞が関３丁目,虎ノ門広域,東京都 千代田区霞ケ関 3-2-1 霞ヶ関コモンゲート西館,35.671806,139.7478195,工部大学校阯碑,"名所・有名スポット, 記念碑 & 像",3,6
千代田区,霞が関３丁目,虎ノ門広域,東京都 千代田区霞ケ関 3-2-1,35.671806,139.7478195,霞テラス,名所・有名スポット,3.5,14
千代田区,霞が関３丁目,虎ノ門広域,東京都 千代田区霞ケ関 3,35.67208922,139.7486494,三年坂,"名所・有名スポット, 旧跡",3,7
千代田区,霞が関３丁目,虎ノ門広域,東京都 千代田区 霞ケ関3-4-3,35.671113,139.7459025,特許庁,"名所・有名スポット, 政府庁舎",3,6
千代田区,霞が関２丁目,虎ノ門広域,東京都 千代田区霞ケ関 霞が関1-1-1,35.67466914,139.7499413,米沢藩上杉家江戸藩邸跡 碑,"名所・有名スポット, 記念碑 & 像",3,6
千代田区,霞が関２丁目,虎ノ門広域,東京都 千代田区霞ケ関 霞が関,35.67466914,139.7499413,江戸城外堀跡石垣,"名所・有名スポット, 旧跡",3.5,16
千代田区,霞が関２丁目,虎ノ門広域,東京都 千代田区霞ケ関 2丁目,35.67466914,139.7499413,潮見坂,"名所・有名スポット, 眺めのよい散策エリア",3.5,5
千代田区,霞が関２丁目,虎ノ門広域,東京都 千代田区霞ケ関 2-1-1,35.676621,139.7506005,警視庁本部,名所・有名スポット,3.5,48
千代田区,霞が関２丁目,虎ノ門広域,東京都 千代田区霞ケ関 2-1,35.676297,139.751253,霞ヶ関跡 碑,"名所・有名スポット, 記念碑 & 像",3,9
千代田区,霞が関２丁目,虎ノ門広域,東京都 千代田区霞ケ関 2,35.67466914,139.7499413,桜田濠 半蔵濠,その他,3.5,35
千代田区,霞が関２丁目,虎ノ門広域,東京都 千代田区霞ケ関 2,35.67466914,139.7499413,霞が関坂,名所・有名スポット,3.5,4
千代田区,霞が関２丁目,虎ノ門広域,東京都 千代田区霞ケ関 皇居外苑,35.67466914,139.7499413,外桜田門,"名所・有名スポット, 旧跡",4,125
千代田区,霞が関１丁目,虎ノ門広域,東京都 千代田区霞ケ関 1-2-1,35.673804,139.7515185,Savor Japan,"観光情報・案内所, 観光案内所",-,0
千代田区,霞が関１丁目,虎ノ門広域,東京都 千代田区霞ケ関 1-1-4,35.675064,139.7527065,東京地方裁判所,名所・有名スポット,3.5,20
千代田区,霞が関１丁目,虎ノ門広域,東京都 千代田区霞ケ関 1-1-3,35.67429,139.7536425,大岡越前忠相屋敷跡,"名所・有名スポット, 旧跡",3,8
千代田区,霞が関１丁目,虎ノ門広域,東京都 千代田区霞ケ関 1-1-1 法務省赤れんが棟,35.676063,139.7547855,法務省旧本館,"名所・有名スポット, 建築物",4,35
新宿区,河田町,-,東京都 新宿区 河田町2-5,35.696916,139.722804,月桂寺,"名所・有名スポット, 旧跡, 神社/寺院/教会/モニュメントなど",3,6
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町 2-43,35.697402,139.701321,大久保公園,自然・公園,3.5,34
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町,35.69637645,139.7040465,歌舞伎町,"名所・有名スポット, その他, 主要エリア",4,1644
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町 百人町3-28-10,35.69637645,139.7040465,俳句文学館,"美術館・博物館, 専門美術館",3.5,6
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町 歌舞伎町1-30-1,35.69637645,139.7040465,西武新宿ペペ & Brick St.,"ショッピング, ショッピングモール",3.5,28
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町 歌舞伎町1-21-12,35.69637645,139.7040465,カドー,"ショッピング, 美術館・博物館, アートギャラリー",-,0
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町 歌舞伎町1-19-1 新宿東宝ビル,35.69637645,139.7040465,ゴジラヘッド,名所・有名スポット,4,1031
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町 歌舞伎町,35.69637645,139.7040465,ゴジラロード,名所・有名スポット,3.5,29
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町 2-45-8,35.697105,139.700493,レディゴー,名所・有名スポット,-,0
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町 2-25-6 永和第6ビル 1F,35.695476,139.703571,サムライ ミュージアム,"美術館・博物館, 専門美術館",4.5,1884
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町 2-21-13,35.696628,139.704435,新宿バッティングセンター,"レジャー施設, スポーツ複合施設",4,53
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町 2-2-10,35.696349,139.706568,新宿スポーツジム,"体験教室・ワークショップ, アウトドア, スポーツキャンプ・クリニック",-,0
新宿区,歌舞伎町２丁目,-,東京都 新宿区歌舞伎町 2-17-5,35.697879,139.705299,稲荷鬼王神社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",4,61
新宿区,歌舞伎町１丁目,-,東京都 新宿区 新大久保,35.69379756,139.7034401,新大久保コリアンタウン,名所・有名スポット,4,1048
新宿区,歌舞伎町１丁目,-,東京都 新宿区,35.69379756,139.7034401,高田馬場,"その他, 名所・有名スポット, 主要エリア",3.5,252
新宿区,歌舞伎町１丁目,-,東京都 新宿区,35.69379756,139.7034401,小田急箱根高速バス,"交通機関, 公共交通機関",3.5,15
新宿区,歌舞伎町１丁目,-,東京都 新宿区 早稲田1-6-1 早稲田キャンパス2号館,35.69379756,139.7034401,早稲田大学 會津八一記念博物館,"美術館・博物館, 歴史博物館",4,17
新宿区,歌舞伎町１丁目,-,東京都 新宿区 谷山伏町1-15,35.69379756,139.7034401,林氏墓地,"名所・有名スポット, 旧跡, 墓地",3,1
新宿区,歌舞伎町１丁目,-,東京都 新宿区 吉町,35.69379756,139.7034401,あけぼの橋商店街,"名所・有名スポット, ショッピング, フリーマーケット・露店",3,3
新宿区,歌舞伎町１丁目,-,東京都 新宿区 谷加賀町2-4,35.69379756,139.7034401,柳田國男旧居跡,"名所・有名スポット, 旧跡",3,1
新宿区,歌舞伎町１丁目,-,東京都 新宿区 谷柳町25,35.69379756,139.7034401,試衛館跡,"名所・有名スポット, 記念碑 & 像, 旧跡",2.5,2
新宿区,歌舞伎町１丁目,-,東京都 新宿区,35.69379756,139.7034401,WILLER,"交通機関, 公共交通機関",3.5,131
新宿区,歌舞伎町１丁目,-,東京都 新宿区 3-38-1,35.69379756,139.7034401,ルミネエスト新宿,"ショッピング, ショッピングモール",3.5,53
新宿区,歌舞伎町１丁目,-,東京都 新宿区歌舞伎町 1-3-7,35.694621,139.703643,歌舞伎町レッドのれん街,"名所・有名スポット, 眺めのよい散策エリア",4,8
新宿区,歌舞伎町１丁目,-,東京都 新宿区歌舞伎町 1-2-2,35.693478,139.7038455,新宿サブナード,"ショッピング, ショッピングモール",3.5,24
新宿区,歌舞伎町１丁目,-,東京都 新宿区歌舞伎町 1-2-13 新光ビル B2F,35.694693,139.7044215,新宿RUIDO K4,"コンサート・ショー, シアター",-,0
新宿区,歌舞伎町１丁目,-,東京都 新宿区歌舞伎町 1-1-7,35.694135,139.7044935,新宿ゴールデン街劇場,"コンサート・ショー, シアター",5,1
新宿区,歌舞伎町１丁目,-,東京都 新宿区歌舞伎町 1-16-10 B2F,35.693847,139.702176,ゴールデンエッグ,"コンサート・ショー, シアター",5,1
新宿区,歌舞伎町１丁目,-,東京都 新宿区歌舞伎町 1-1-6,35.694126,139.7047455,新宿ゴールデン街,名所・有名スポット,4,2214
新宿区,歌舞伎町１丁目,-,東京都 新宿区歌舞伎町 1-14-5 1F,35.694675,139.7020095,歌舞伎城,"観光情報・案内所, 観光案内所",3.5,8
新宿区,歌舞伎町１丁目,-,東京都 新宿区歌舞伎町 1-13,35.694441,139.7024955,歌舞伎町弁財天,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,7
新宿区,歌舞伎町１丁目,-,東京都 新宿区歌舞伎町 1-1,35.693289,139.7039625,四季の路 (新宿遊歩道公園),自然・公園,3.5,39
新宿区,歌舞伎町１丁目,-,東京都 新宿区歌舞伎町 1,35.6940432,139.7034886,思い出の抜け道,名所・有名スポット,3.5,3
新宿区,歌舞伎町１丁目,-,東京都 新宿区 四ツ谷一丁目 四ツ谷駅3番出口すぐ、四谷見附方面出口より徒歩1分,35.69379756,139.7034401,四ッ谷見附橋,"名所・有名スポット, 橋",3.5,8
新宿区,歌舞伎町１丁目,-,東京都 新宿区 本塩町22-8,35.69379756,139.7034401,帝国データバンク史料館,"美術館・博物館, 専門美術館",3.5,5
新宿区,下落合４丁目,-,東京都 新宿区 下落合4-8-2,35.717967,139.697586,薬王院,"名所・有名スポット, 旧跡, 神社/寺院/教会/モニュメントなど",4,11
新宿区,下落合４丁目,-,東京都 新宿区 下落合4-8,35.71803,139.6972305,下落合野鳥の森公園,自然・公園,3.5,6
新宿区,下落合４丁目,-,東京都 新宿区 下落合4-14-15,35.720118,139.695858,大六天社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,1
新宿区,下落合３丁目,-,東京都 新宿区 下落合3-5-7,35.72082,139.7013795,中村彝アトリエ記念館,美術館・博物館,4,9
新宿区,下落合３丁目,-,東京都 新宿区 下落合3-19-4,35.722926,139.7032785,目白聖公会,"名所・有名スポット, 大聖堂",4,7
新宿区,下落合３丁目,-,東京都 新宿区 下落合3-13-17,35.720757,139.700448,アダチ版画研究所 ショールーム,"美術館・博物館, ショッピング, アートギャラリー",3,2
新宿区,下落合２丁目,-,東京都 新宿区 下落合2丁目17,35.719785,139.7046105,昭和寮跡,"名所・有名スポット, 記念碑 & 像",3,1
新宿区,下落合２丁目,-,東京都 新宿区 下落合2-7-12,35.716716,139.69935,新宿下落合 氷川神社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど, 旧跡",3.5,11
新宿区,下落合２丁目,-,東京都 新宿区 下落合2-6-3 堀内会館102,35.716743,139.700421,Alt_Medium,美術館・博物館,-,0
新宿区,下落合２丁目,-,東京都 新宿区 下落合2-19-23,35.719731,139.703058,近衛篤麿公記念碑,"名所・有名スポット, 記念碑 & 像",3.5,3
新宿区,下落合２丁目,-,東京都 新宿区 下落合2-17,35.719785,139.7046105,旧近衛邸のケヤキ,名所・有名スポット,3,4
新宿区,下落合２丁目,-,東京都 新宿区 下落合2-15-11,35.719218,139.7037915,目白ヶ丘教会,"名所・有名スポット, 大聖堂",3.5,3
新宿区,下落合２丁目,-,東京都 新宿区 下落合2-10-5,35.717796,139.701996,東山藤稲荷神社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,6
新宿区,下落合２丁目,-,東京都 新宿区 下落合2-10,35.718012,139.701726,おとめ山公園,"レジャー施設, 自然・公園, 遊び場",4,13
新宿区,下落合１丁目,-,東京都 新宿区 下落合1-1,35.715474,139.7041605,清水川橋公園,自然・公園,3,2
渋谷区,鴬谷町,-,東京都 渋谷区 鶯谷町10-15,35.653077,139.702536,乗泉寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3.5,5
新宿区,横寺町,-,東京都 新宿区 横寺町43,35.701299,139.7351745,大信寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど, 旧跡",3,8
新宿区,横寺町,-,東京都 新宿区 横寺町40,35.701731,139.7356425,正定院,"名所・有名スポット, 神社/寺院/教会/モニュメントなど, 旧跡",3,8
新宿区,横寺町,-,東京都 新宿区 横寺町33,35.702469,139.7363535,龍門寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど, 旧跡",3,8
