指標名,シェアサイクルポート,,,,,,,
出典,東京自転車シェアリング ポートマップ,,,,,,,
年次,2022/1/26取得,,,,,,,
URL,https://www.google.com/maps/d/viewer?mid=1L2l1EnQJhCNlm_Xxkp9RTjIj68Q,,,,,,,
備考,2020年度：645件、2021年度：679件,,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,ポート名,休止・再開・閉鎖情報,営業時間・備考
中央区,銀座６丁目,-,東京都中央区銀座6-17-1,35.667519,139.766573,B3-17.銀座6丁目-SQUARE / Ginza 6-chome SQUARE,-,24時間 / Open for 24 hours
中央区,築地１丁目,-,東京都中央区築地1-13-1,35.668267,139.769347,B3-18.銀座松竹スクエア / Ginza Shochiku Square,-,24時間 / Open for 24 hours
中央区,晴海３丁目,-,東京都中央区晴海3-1-6,35.656763,139.779852,B4-01.黎明橋公園（駐輪場） / Reimeibashi Park(Parking Area),-,24時間 / Open for 24 hours
中央区,月島４丁目,-,東京都中央区月島4-1-1,35.662059,139.782141,B4-02.月島特別出張所 / Tsukishima Special Branch Office,-,24時間 / Open for 24 hours
中央区,晴海１丁目,-,東京都中央区晴海1-8先,35.656121,139.781838,B4-03.桜の散歩道（晴海トリトンスクウエア前） / Sakura no Sanpomichi (Harumi Triton Square),-,24時間 / Open for 24 hours
中央区,晴海３丁目,-,東京都中央区晴海3-12-1,35.654677,139.778536,B4-04.KDX晴海ビル / KDX Harumi Building,-,24時間 / Open for 24 hours
中央区,晴海４丁目,-,東京都中央区晴海4-1-11,35.654024,139.781533,B4-05.ドコモ・バイクシェア晴海ポート / DOCOMO BIKESHARE Harumi Bike Port,-,24時間 / Open for 24 hours
中央区,月島２丁目,-,東京都中央区月島2-10-3先,35.663273,139.783971,B4-06.月島駅地下駐輪場 / Tsukishima Station Basement,-,/ Open 5:00-25:00(深夜1時)
中央区,勝どき１丁目,-,東京都中央区勝どき1-9-4先,35.659351,139.776227,B4-07.勝どき駅地下駐輪場 / Kachidoki Station Basement,-,/ Open 5:00-25:00(深夜1時)
中央区,勝どき５丁目,-,東京都中央区勝どき5-10-10,35.656090,139.771689,B4-08.東京ミッドベイ勝どき（西仲通り） / TOKYO MIDBAY KACHIDOKI（Nishinaka St.）,-,24時間 / Open for 24 hours
中央区,佃１丁目,-,東京都中央区佃1-11-9,35.669384,139.784315,B4-10.リバーシティ/ River City,-,24時間 / Open for 24 hours
中央区,勝どき４丁目,-,東京都中央区勝どき4-13-4,35.656643,139.774911,B4-11.ダンスキューブ勝どき / DANCE CUBE KACHIDOKI,-,24時間 / Open for 24 hours
中央区,勝どき６丁目,-,東京都中央区勝どき6-3-1,35.654993,139.774464,B4-12.THE TOKYO TOWERS,-,24時間 / Open for 24 hours
中央区,勝どき１丁目,-,東京都中央区勝どき1-3-1,35.660775,139.776948,B4-14.Brillia ist Tower 勝どき / Brillia ist Tower Kachidoki,-,24時間 / Open for 24 hours
中央区,佃２丁目,-,東京都中央区佃2-1-2,35.669742,139.786287,B4-15.リバーシティ イーストタワーズ / River City East Towers,-,24時間 / Open for 24 hours
中央区,豊海町,-,東京都中央区豊海町5-1,35.653496,139.769814,B4-18.豊海センタービル / TOYOMI CENTER BUILDING,-,24時間 / Open for 24 hours
中央区,佃２丁目,-,東京都中央区佃2-2-11,35.668120,139.786732,B4-19.コーシャタワー佃 / Kosha Tower Tsukuda,-,24時間 / Open for 24 hours
中央区,月島２丁目,-,東京都中央区月島2-1-1先,35.663701,139.785135,B4-21.月島駅前第一駐輪場 / Tsukishima station square first bicycle parking,-,24時間 / Open for 24 hours
中央区,勝どき５丁目,-,東京都中央区勝どき5-11-15,35.656307,139.771153,B4-22.リビオレゾン勝どきNEX / LIVIO RAISON KACHIDOKI NEX,-,24時間 / Open for 24 hours
中央区,豊海町,-,東京都中央区豊海町6,35.654118,139.769314,B4-23.交通広場（豊海町）/ TRAFFIC SQUARE(Toyomicho),-,24時間 / Open for 24 hours
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1-4,35.669602,139.750899,C1-01.虎ノ門1丁目暫定自転車置場（外堀通り） / Toranomon 1Chome Provisional Cycle Port (Sotobori St.),-,24時間 / Open for 24 hours
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-12-10,35.668616,139.753504,C1-02.西新橋1丁目（外堀通り） / Nishi-Shinbashi 1Chome (Sotobori St.),-,24時間 / Open for 24 hours
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1-23-1,35.667300,139.749071,C1-04.虎ノ門ヒルズ / TORANOMON HILLS,-,24時間 / Open for 24 hours
港区,西新橋２丁目,虎ノ門,東京都港区西新橋2-22-7,35.665622,139.752601,C1-05.西新橋２丁目（新虎通り） / Nishi-Shinbashi 2-Chome (Shintora St.),-,24時間 / Open for 24 hours
港区,愛宕２丁目,虎ノ門,東京都港区愛宕2-5-1,35.662139,139.748913,C1-09.愛宕グリーンヒルズ / Atago GREEN HILLS,-,24時間 / Open for 24 hours
港区,新橋４丁目,虎ノ門広域,東京都港区新橋4-9-1,35.664383,139.756379,C1-14.新橋プラザビル / Shinbashi Plaza Building,-,24時間 / Open for 24 hours
港区,芝公園４丁目,-,東京都港区芝公園4-2-8,35.658592,139.745441,C1-15.東京タワー / TOKYO TOWER,-,24時間 / Open for 24 hours
港区,芝公園３丁目,虎ノ門,東京都港区芝公園3-5-8,35.659703,139.745252,C1-16.機械振興会館 / Kikai Shinko Kaikan Building,-,24時間 / Open for 24 hours
港区,芝公園１丁目,-,東京都港区芝公園1-5-25,35.658056,139.751455,C1-17.港区役所 / Minato City Hall,-,24時間 / Open for 24 hours
港区,海岸１丁目,-,東京都港区海岸1-2-20,35.656970,139.759601,C1-21.汐留ビルディング / Shiodome Building,-,24時間 / Open for 24 hours
港区,芝４丁目,-,東京都港区芝4-1-17,35.648752,139.749744,C1-23.三田いきいきプラザ / Mita Iki-iki Plaza,-,24時間 / Open for 24 hours
港区,三田１丁目,-,東京都港区三田1-4-28,35.653656,139.744744,C1-24.三田国際ビル / Mita Kokusai Building,-,24時間 / Open for 24 hours
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門2-3-17,35.668399,139.746721,C1-27.虎ノ門２丁目タワー / TORANOMON 2-CHOME TOWER,-,24時間 / Open for 24 hours
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4-3-1,35.664666,139.743327,C1-34.城山ガーデン / SHIROYAMA GARDEN,-,24時間 / Open for 24 hours
港区,芝４丁目,-,東京都港区芝4-3-5,35.649018,139.750285,C1-35.セブン-イレブン三田駅北店 / Seven-Eleven Mitaekikita,-,24時間 / Open for 24 hours
港区,西新橋３丁目,虎ノ門,東京都港区西新橋3-3-1,35.665072,139.750654,C1-37.KDX西新橋ビル（北側）/ KDX Nishi-shimbashi Building(North Side),-,24時間 / Open for 24 hours
港区,西新橋３丁目,虎ノ門,東京都港区西新橋3-3-1,35.665072,139.750654,C1-38.KDX西新橋ビル（西側）/ KDX Nishi-shimbashi Building(West Side),-,24時間 / Open for 24 hours
港区,浜松町１丁目,-,東京都港区浜松町1-13-1,35.658848,139.756887,C1-41.港区立エコプラザ / Eco Plaza,-,24時間 / Open for 24 hours
港区,芝５丁目,-,東京都港区芝5-22-5,35.648143,139.746483,C1-42.ピーアーク三田 / P-ARKMITA,-,24時間 / Open for 24 hours
港区,芝公園１丁目,-,東京都港区芝公園1-7-6,35.657956,139.752424,C1-43.KDX浜松町プレイス / KDX HAMAMATSUCHO PLACE,-,24時間 / Open for 24 hours
港区,三田３丁目,-,東京都港区三田3-11-28,35.640961,139.741664,C1-44.三田Avanti / Mita Avanti,-,24時間 / Open for 24 hours
港区,浜松町２丁目,-,東京都港区浜松町2-3-1,35.655981,139.755615,C1-45.浜松町クレアタワー  / NIPPON LIFE HAMAMATSUCHO CREA TOWER,-,24時間 / Open for 24 hours
港区,新橋４丁目,虎ノ門広域,東京都港区新橋4-1-1,35.665397,139.753829,C1-46.新虎通りCORE / SHINTORA-DORI CORE,-,24時間 / Open for 24 hours
港区,三田３丁目,-,東京都港区三田3-7-31,35.641744,139.740531,C1-47.パークプレイス三田 / Park Place Mita,-,24時間 / Open for 24 hours
港区,海岸１丁目,-,東京都港区海岸1-12,35.654393,139.762793,C1-48.竹芝客船ターミナル / Takeshiba Passenger Ship Terminal,-,24時間 / Open for 24 hours
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-5-2,35.665353,139.761023,C1-49. 汐留シティセンター / Shiodome City Center,-,24時間 / Open for 24 hours
港区,虎ノ門３丁目,虎ノ門,東京都港区虎ノ門3-8-8,35.666158,139.747771,C1-50.NTT虎ノ門ビル / NTT Toranomon Bldg.,-,24時間 / Open for 24 hours
港区,新橋４丁目,虎ノ門広域,東京都港区新橋4-21,35.663992,139.757709,C1-51.環二新橋四丁目 / Kam-2 Shimbashi 4-chome,-,24時間 / Open for 24 hours
港区,芝３丁目,-,東京都港区芝3-7-1,35.652304,139.747936,C1-52.NTT三田ビル / NTT Mita Build.,-,24時間 / Open for 24 hours
港区,新橋６丁目,虎ノ門広域,東京都港区新橋6-20-1,35.661211,139.754437,C1-53.ホテルリブマックス新橋 / HOTEL LiVEMAX SHIMBASHI,-,24時間 / Open for 24 hours
港区,虎ノ門３丁目,虎ノ門,東京都港区虎ノ門3-17-1,35.664097,139.746541,C1-54. ニッセイ虎ノ門ビル / NIPPON LIFE TORANOMON BUILDING,-,24時間 / Open for 24 hours
港区,新橋１丁目,虎ノ門広域,東京都港区新橋1-1-13,35.669130,139.756373,C1-55.アーバンネット内幸町ビル・THE BLOSSOM HIBIYA / Urbannet Uchisaiwaicho Building,-,24時間 / Open for 24 hours
港区,海岸１丁目,-,東京都港区海岸1-13,35.654340,139.761943,C1-56.鈴与竹芝ビル / Suzuyo Takeshiba Building,-,24時間 / Open for 24 hours
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門2-10-1,35.667580,139.745016,C1-57.虎ノ門ツインビルディング / Toranomon Twin Building,-,24時間 / Open for 24 hours
港区,海岸１丁目,-,東京都港区海岸1-10,35.655751,139.762601,C1-58.ウォーターズ竹芝 / WATERS Takeshiba,-,24時間 / Open for 24 hours
港区,芝３丁目,-,東京都港区芝3‐23‐1,35.651126,139.748955,C1-59.セレスティン芝三井ビルディング / CELESTINE SHIBA MITSUI Bldg,-,24時間 / Open for 24 hours
港区,芝５丁目,-,東京都港区芝5-26-30,35.647632,139.745300,C1-60.専売ビル / Senbai Bldg.,-,24時間 / Open for 24 hours
港区,海岸１丁目,-,東京都港区海岸1-5,35.653348,139.757510,C1-61.環三浜松町駅南 / Kam-3 Hamamatsucho Station South,-,24時間 / Open for 24 hours
港区,新橋５丁目,虎ノ門広域,東京都港区新橋5-26-5,35.662950,139.754485,C1-62.麻布プラザ・新橋スタジオ / AZABU PLAZA Shinbashi Studio,-,24時間 / Open for 24 hours
港区,芝公園２丁目,-,東京都港区芝公園2-12,35.653570,139.749924,C1-63.芝公園二丁目 / Shiba Park 2-Chome,-,24時間 / Open for 24 hours
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1-3-1,35.669955,139.749535,C1-64.東京虎ノ門グローバルスクエア / TOKYO TORANOMON GLOBAL SQUARE,-, / Open 7:30-20:00
港区,海岸１丁目,-,東京都港区海岸1-7-1,35.655248,139.760720,C1-65.東京ポートシティ竹芝 / TOKYO PORTCITY TAKESHIBA,-,24時間 / Open for 24 hours
港区,芝公園２丁目,-,東京都港区芝公園2-5-20,35.655893,139.751341,C1-66.ホテル メルパルク東京 / HOTEL MIELPARQUE TOKYO,-,24時間 / Open for 24 hours
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-7-14,35.669194,139.751490,C1-67.京阪神 虎ノ門ビル / Keihanshin Toranomon Bldg.,-,24時間 / Open for 24 hours
港区,新橋３丁目,虎ノ門広域,東京都港区新橋3-16-15,35.665119,139.756487,C1-68.桜田公園 / Sakurada Park,-,24時間 / Open for 24 hours
港区,新橋５丁目,虎ノ門広域,東京都港区新橋5-19-7,35.663078,139.755068,C1-69.塩釜公園 / Shiogama Park,-,24時間 / Open for 24 hours
港区,三田３丁目,-,東京都港区三田3-3-6,35.647054,139.743378,C1-70.三田三丁目（聖坂）/ Mita 3-Chome (Hijirizaka),-,24時間 / Open for 24 hours
港区,海岸１丁目,-,東京都港区海岸1-4,35.654704,139.758448,C1-71.芝商業高校前交差点 / Shiba Shogyo high school front intersection,-,24時間 / Open for 24 hours
港区,芝５丁目,-,東京都港区芝5-34-6,35.646149,139.746655,C1-72.新田町ビル / SHIN TAMACHI Bldg.,-,24時間 / Open for 24 hours
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-1-19,35.670324,139.752887,C1-73.日比谷フォートタワー / HIBIYA FORT TOWER,-,24時間 / Open for 24 hours
港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-12-32,35.667094,139.740011,C2-01.アークヒルズ（アーク森ビル） / Ark Hills (Ark Mori Tower),-,24時間 / Open for 24 hours
港区,六本木６丁目,六本木,東京都港区六本木6-10-1,35.660416,139.729248,C2-02.六本木ヒルズ / Roppongi Hills,-,24時間 / Open for 24 hours
港区,六本木１丁目,虎ノ門,東京都港区六本木1-4-5,35.665688,139.739419,C2-03.アークヒルズサウスタワー / Ark Hills South Tower,-,24時間 / Open for 24 hours
港区,南麻布４丁目,-,東京都港区南麻布4-6-7,35.651037,139.727410,C2-05.ありすいきいきプラザ / Arisu Iki-iki Plaza,-,24時間 / Open for 24 hours
港区,西麻布２丁目,-,東京都港区西麻布2-9-16,35.661777,139.721079,C2-08.ファミリーマート西麻布霞町店 / Familly Mart Nishi-Azabu Kasumicho Store,-,24時間 / Open for 24 hours
港区,六本木５丁目,六本木,東京都港区六本木5-16-45,35.660642,139.735031,C2-09.麻布地区総合支所 / Azabu Regional City Office,-,24時間 / Open for 24 hours
港区,元麻布３丁目,-,東京都港区元麻布3-9,35.655914,139.730448,C2-10.元麻布三丁目 / Motoazabu 3-Chome,-,24時間 / Open for 24 hours
港区,麻布十番４丁目,-,東京都港区麻布十番4-3-1,35.654365,139.737275,C2-11.一の橋 / Ichinohashi,-,24時間 / Open for 24 hours
港区,六本木１丁目,虎ノ門,東京都港区六本木1-9-9,35.663344,139.741089,C2-12.六本木ファーストビル / Roppongi First Building,-,24時間 / Open for 24 hours
港区,南麻布５丁目,-,東京都港区南麻布5-6-33,35.652420,139.727721,C2-13.麻布運動場 / Azabu Sports Field,-,24時間 / Open for 24 hours
港区,元麻布１丁目,-,東京都港区元麻布1-3-1,35.653684,139.732034,C2-14.元麻布ヒルズ / MOTOAZABU HILLS,-,24時間 / Open for 24 hours
港区,六本木３丁目,六本木,東京都港区六本木3-2-1,35.664600,139.737742,C2-15.住友不動産六本木グランドタワー / SUMITOMO FUDOSAN ROPPONGI GRAND TOWER,-,24時間 / Open for 24 hours
港区,東麻布１丁目,-,東京都港区東麻布1-8-4,35.657100,139.743502,C2-16.ザ・ベルグレイヴィア麻布 / THE BELGRAVIA AZABU,-,24時間 / Open for 24 hours
港区,東麻布１丁目,-,東京都港区東麻布1-15-11,35.656673,139.743153,C2-18.ブランシェ東麻布 / Branche Higashiazabu,-,24時間 / Open for 24 hours
港区,南麻布４丁目,-,東京都港区南麻布4-57-25,35.649176,139.723760,C2-19.広尾駅 / Hiroo Station,-,24時間 / Open for 24 hours
港区,六本木３丁目,六本木,東京都港区六本木3-15-17,35.662097,139.735789,C2-20.三井ガーデンホテル六本木プレミア /  Mitsui Garden Hotel Roppongi Tokyo Premier,-,24時間 / Open for 24 hours
港区,東麻布１丁目,-,東京都港区東麻布1-21-8,35.655790,139.743725,C2-22.飯倉公園 / Iikura Park,-,24時間 / Open for 24 hours
港区,東麻布１丁目,-,東京都港区東麻布1-27-7,35.655159,139.744552,C2-24.intheHood 東麻布 / intheHood Higashi Azabu,-,24時間 / Open for 24 hours
港区,赤坂４丁目,赤坂,東京都港区赤坂4-18-13,35.674748,139.731647,C3-02.赤坂地区総合支所 / Akasaka Regional City Office,-,24時間 / Open for 24 hours
港区,赤坂８丁目,赤坂,東京都港区赤坂8-10-32,35.670493,139.728070,C3-06.ホテルアジア会館 / Hotel Asia Center of Japan,-,24時間 / Open for 24 hours
港区,南青山１丁目,-,東京都港区南青山1-1-1,35.672696,139.725437,C3-07.新青山ビル / Shin-Aoyama Building,-,24時間 / Open for 24 hours
港区,赤坂５丁目,赤坂,東京都港区赤坂5-2-20,35.672760,139.733369,C3-08.赤坂パークビルヂング / Akasaka Park Building,-,24時間 / Open for 24 hours
港区,赤坂２丁目,赤坂,東京都港区赤坂2-14-27,35.672027,139.736964,C3-09.国際新赤坂ビル / Kokusai Shin Akasaka Building,-,24時間 / Open for 24 hours
港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-3-9,35.670321,139.744635,C3-10.ファミリーマート特許庁前店 / FamilyMart Tokkyocho Mae Store,-,24時間 / Open for 24 hours
港区,赤坂３丁目,赤坂,東京都港区赤坂3-8-1,35.676512,139.736966,C3-11.赤坂見附南 / South side of Akasakamitsuke,-,24時間 / Open for 24 hours
港区,元赤坂１丁目,赤坂,東京都港区元赤坂1-3-13,35.676940,139.733578,C3-12.赤坂センタービルディング前（青山通り）/ Akasaka Center Building Mae(Aoyama-dori),-,24時間 / Open for 24 hours
港区,赤坂４丁目,赤坂,東京都港区赤坂4-15-1,35.674043,139.731408,C3-16.赤坂ガーデンシティ / Akasaka Garden City,-,24時間 / Open for 24 hours
港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-4-41,35.670219,139.743524,C3-17.セブン-イレブン 港区溜池山王店 / Seven-Eleven Minatoku Tameikesanno store,-,24時間 / Open for 24 hours
港区,元赤坂２丁目,-,東京都港区元赤坂2-2-23,35.677948,139.721879,C3-18.明治記念館 / Meijikinenkan,-,/ Open7:00-21:00
港区,元赤坂２丁目,-,東京都港区元赤坂2-2-23,35.677948,139.721879,C3-19.明治記念館西 / Meijikinenkan West,-,24時間 / Open for 24 hours
港区,赤坂４丁目,赤坂,東京都港区赤坂4-3-2,35.675001,139.735961,C3-22.OMO3東京赤坂 by 星野リゾート / OMO3 Tokyo Akasaka by Hoshino Resorts,-,24時間 / Open for 24 hours
港区,南青山１丁目,-,東京都港区南青山1-12-32,35.668643,139.724687,C3-23.LIFORK 南青山 北エントランス / LIFORK MINAMI AOYAMA North entrance,-,24時間 / Open for 24 hours
港区,南青山１丁目,-,東京都港区南青山1-12-32,35.668643,139.724687,C3-24.SHARE GREEN 南青山 西エントランス / SHARE GREEN MINAMI AOYAMA West entrance,-,24時間 / Open for 24 hours
港区,赤坂７丁目,赤坂,東京都港区赤坂7-9-4,35.670074,139.733297,C3-26. ホテルリブマックス赤坂 / HOTEL LiVEMAX AKASAKA,-,24時間 / Open for 24 hours
港区,北青山２丁目,-,東京都港区北青山2-14-4,35.669668,139.715799,C3-27.the ARGYLE aoyama,-,24時間 / Open for 24 hours
港区,赤坂２丁目,赤坂,東京都港区赤坂2-5-8,35.672474,139.739888,C3-28.ヒューリックＪＰ赤坂ビル / ＨＵＬＩＣ ＪＰAkasaka Bldg.,-,24時間 / Open for 24 hours
港区,赤坂７丁目,赤坂,東京都港区赤坂7-3-39,35.673918,139.729061,C3-29.高橋是清翁記念公園 / Takahashi Korekiyo Memorial Park,-,24時間 / Open for 24 hours
港区,高輪１丁目,-,東京都港区高輪1-6-25,35.642271,139.735445,C4-01.高輪地区総合支所（5F） / Takanawa Regional City Office(5F),-,24時間 / Open for 24 hours
港区,白金台４丁目,-,東京都港区白金台4-8-5,35.637727,139.724952,C4-02.白金台いきいきプラザ /  Shirokanedai Iki-iki Plaza,-,24時間 / Open for 24 hours
港区,高輪３丁目,-,東京都港区高輪3-9,35.632309,139.731813,C4-04.ショパン高輪 / Chopin Takanawa,-,24時間 / Open for 24 hours
港区,白金台４丁目,-,東京都港区白金台4-6-2,35.639391,139.726366,C4-05.白金台駅自転車駐車場 / Shirokanedai Station bicycle parking,-,/ Open 4:30-25:30（深夜1:30)
港区,白金６丁目,-,東京都港区白金6-3-15,35.644104,139.723344,C4-06.白金プラチナレジデンス / SHIROKANE PLATINUM RESIDENCE,-,24時間 / Open for 24 hours
港区,高輪４丁目,-,東京都港区高輪4-10-30,35.627884,139.735210,C4-07.品川プリンスホテル / Shinagawa Prince Hotel,-,24時間 / Open for 24 hours
港区,三田４丁目,-,東京都港区三田4-2-20,35.646104,139.740342,C4-09.ケーヨーデイツー三田店 / Keiyo D2 MITA,-,24時間 / Open for 24 hours
港区,三田４丁目,-,東京都港区三田4-16-20,35.643774,139.740784,C4-10.亀塚公園 / Kamezuka Park,-,24時間 / Open for 24 hours
港区,三田５丁目,-,東京都港区三田5-2-29,35.647674,139.738098,C4-11.ザ・パークハウス 三田ガーデン / The Parkhouse Mita Garden,-,24時間 / Open for 24 hours
港区,港南２丁目,-,東京都港区高輪2-21,35.634786,139.739520,C4-12.高輪ゲートウェイ駅前 / Takanawa Gateway Station,-,24時間 / Open for 24 hours
港区,港南１丁目,-,東京都港区港南1-9-24,35.629715,139.742604,C5-01.こうなん星の公園 / Konan-Hoshino Park,-,24時間 / Open for 24 hours
港区,港南４丁目,-,東京都港区港南4-7-47,35.628068,139.750564,C5-02.港南緑水公園 / Konan-Ryokusui Park,-,24時間 / Open for 24 hours
港区,港南４丁目,-,東京都港区港南4-5-3,35.626501,139.746487,C5-03.港南公園C / Konan Park,-,24時間 / Open for 24 hours
港区,芝浦１丁目,-,東京都港区芝浦1-16-1,35.646616,139.751444,C5-04.みなとパーク芝浦 / Minato Park Shibaura,-,24時間 / Open for 24 hours
港区,港南１丁目,-,東京都港区港南1-2-70,35.632573,139.742490,C5-06.品川シーズンテラス / SHINAGAWA SEASON TERRACE,-,24時間 / Open for 24 hours
港区,港南３丁目,-,東京都港区港南3-3-17,35.632956,139.749564,C5-07.港区立港南図書館 / Minato City Konan Library,-,24時間 / Open for 24 hours
港区,芝浦４丁目,-,東京都港区芝浦4-16-23,35.637114,139.748492,C5-08.AQUACITY芝浦 / AQUACITY Shibaura,-,24時間 / Open for 24 hours
港区,芝浦３丁目,-,東京都港区芝浦3-4-1,35.643672,139.745556,C5-09.グランパーク / Granpark,-,24時間 / Open for 24 hours
港区,芝浦１丁目,-,東京都港区芝浦1-2-3,35.649313,139.756096,C5-10.シーバンス / SEAVANS,-,24時間 / Open for 24 hours
港区,港南３丁目,-,東京都港区港南3-7-16,35.631801,139.749308,C5-11.フェイバリッチタワー品川 / Favorich Tower Shinagawa,-,24時間 / Open for 24 hours
港区,港南３丁目,-,東京都港区港南3-4-27,35.633923,139.748620,C5-12.第２東運ビル / NO.2 TOUN BUILDING (WAREHOUSE Konan),-,24時間 / Open for 24 hours
港区,芝浦４丁目,-,東京都港区芝浦4-19,35.638522,139.749775,C5-13.区立芝浦西運河沿緑地 / Green Zone along the Shibaura-nishi Canal,-,24時間 / Open for 24 hours
港区,海岸３丁目,-,東京都港区海岸3-3-20,35.640575,139.753572,C5-14.セブン-イレブン 港区汐彩橋店 / Sevev-Eleven Minato Shiosaibashi store,-,24時間 / Open for 24 hours
港区,海岸３丁目,-,東京都港区海岸3-12-7,35.640228,139.755905,C5-15.セブン-イレブン 港区芝浦ふ頭店 / Sevev-Eleven Minato Shibautafuto store,-,24時間 / Open for 24 hours
港区,港南２丁目,-,東京都港区港南2-15-1,35.627832,139.742070,C5-16.品川インターシティ / SHINAGAWA INTERCITY,-,24時間 / Open for 24 hours
港区,海岸２丁目,-,東京都港区海岸2-1-16,35.650890,139.758882,C5-17.鈴与浜松町ビル / Suzuyo Hamamatsucho Building,-,24時間 / Open for 24 hours
港区,港南３丁目,-,東京都港区港南3-5-10,35.634059,139.748031,C5-18.パークタワー品川ベイワード / Park Tower Shinagawa Bayward,-,24時間 / Open for 24 hours
港区,芝浦２丁目,-,東京都港区芝浦2-1-39,35.645966,139.754591,C5-19.グランドメゾン田町 / GRANDE　MAISON TAMACHI,-,24時間 / Open for 24 hours
港区,芝浦２丁目,-,東京都港区芝浦2-4-1,35.645280,139.754588,C5-20.ローソン芝浦二丁目店 / LAWSON Shibaura 2-chome shop,-,24時間 / Open for 24 hours
港区,芝浦３丁目,-,東京都港区芝浦3-14-15,35.642436,139.746997,C5-21.セブン-イレブン 芝浦3丁目店 / Seven-Eleven Shibaura 3chome Store,-,24時間 / Open for 24 hours
港区,芝浦１丁目,-,東京都港区芝浦1-6-41,35.647488,139.755310,C5-24.GLOBAL FRONT TOWER,-,24時間 / Open for 24 hours
港区,海岸３丁目,-,東京都港区海岸3-11-15,35.639650,139.755330,C5-25.NEX-TEC芝浦 / NEX-TEC Shibaura,-,24時間 / Open for 24 hours
港区,海岸３丁目,-,東京都港区海岸3-18-1,35.644699,139.756543,C5-26.ピアシティ芝浦ビル / PIRE CITY SHIBAURA BUILDING,-,24時間 / Open for 24 hours
港区,海岸２丁目,-,東京都港区海岸2-2-6,35.648635,139.757715,C5-27.プレミア海岸ビル / Premier Kaigan Bldg,-,24時間 / Open for 24 hours
港区,芝浦３丁目,-,東京都港区芝浦3-9-1,35.643663,139.750336,C5-28.芝浦ルネサイトタワー / Shibaura Renasite Tower,-,24時間 / Open for 24 hours
港区,海岸２丁目,-,東京都港区海岸2-7-103,35.651729,139.760768,C5-29.Hi-NODE（ハイノード）,-,24時間 / Open for 24 hours
港区,芝浦１丁目,-,東京都港区芝浦1-10-1,35.647860,139.753724,C5-30.フェイム芝浦インターウェーブ / FAIME SHIBAURA INTERWAVE,-,24時間 / Open for 24 hours
港区,台場１丁目,-,東京都港区台場1-9-1,35.626377,139.770565,C5-31.ヒルトン東京お台場 / Hilton Tokyo Odaiba,-,24時間 / Open for 24 hours
港区,台場２丁目,-,東京都港区台場2-3-1,35.627924,139.776351,C5-32.トレードピアお台場 / TRADEPIA ODAIBA,-,24時間 / Open for 24 hours
港区,芝浦３丁目,-,東京都港区芝浦3‐1‐21,35.644908,139.749225,C5-33.msb Tamachi,-,24時間 / Open for 24 hours
港区,海岸３丁目,-,東京都港区海岸3-5-13,35.636539,139.751591,"C5-34.五色橋ビル /
GOSHIKIBASHI BLDG.",-,24時間 / Open for 24 hours
港区,港南２丁目,-,東京都港区港南2-16-1,35.627804,139.740757,C5-35.品川駅港南口 / Shinagawa Station Konan Exit,-,24時間 / Open for 24 hours
港区,台場１丁目,-,東京都港区台場1-5,35.629949,139.777814,C5-36.お台場海浜公園駅 / Odaiba Kaihin Park Station,-,24時間 / Open for 24 hours
港区,台場２丁目,-,東京都港区台場2-6,35.624458,139.771021,C5-37.台場駅 / Daiba Station,-,24時間 / Open for 24 hours
港区,台場１丁目,-,東京都港区台場1-4-1,35.628866,139.773690,C5-38.お台場海浜公園乗船場 / Odaiba Marine Park Water Bus Terminal,-,24時間 / Open for 24 hours
港区,台場１丁目,-,東京都港区台場1-5-5,35.630566,139.777984,C5-39.お台場海浜公園東 / Odaiba Marine Park East,-,24時間 / Open for 24 hours
港区,海岸３丁目,-,東京都港区海岸3-22,35.640578,139.757335,C5-40.芝浦ふ頭駅前暫定自転車駐車場 / Shibaura-futo Station Provisional bicycle parking,-,24時間 / Open for 24 hours
港区,芝浦４丁目,-,東京都港区芝浦4-8-3,35.638883,139.745881,C5-41.トヨタモビリティ東京 芝浦店 / Toyota Mobility Tokyo - SHIBAURA,-,24時間 / Open for 24 hours
港区,芝浦２丁目,-,東京都港区芝浦2-7-1,35.644308,139.754113,C5-42.DHC芝浦2丁目ビル / DHC Shibaura 2-chome Building,-,24時間 / Open for 24 hours
港区,芝浦２丁目,-,東京都港区芝浦2-15-6,35.644405,139.752677,C5-43.オアーゼ芝浦MJビル / OASE SHIBAURA MJ Bldg.,-,24時間 / Open for 24 hours
