指標名,バス停,,,,,NAVITIMEの検索区分ではなく、緯度経度情報をもとに位置情報を掲載。,,,,,,,,
出典,NAVITIME,,,,,昨年度から名称が変更されたバス停がある,,,,,,,,
年次,2022/2/3取得,,,,,例：「高齢者ケアセンター」→「かんなみの杜・渋谷」,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,　　「東品川シルバーセンター前」→「東品川ゆうゆうプラザ前」,,,,,,,,
備考,路線ごとに1データあるので、エリアごとのバス停の数が知りたい場合は「1÷路線数」を合計する。,,,,,,,,,,,,,
,,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面１,方面URL1,方面２,方面ULR２
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目２５　,35.69578,139.82584,亀戸駅通り,14,0.071,急行０５,[都営バス],日本科学未来館方面,https://www.navitime.co.jp/diagram/bus/00016703/00004155/1/,錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016703/00004155/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目２５　,35.69578,139.82584,亀戸駅通り,14,0.071,錦１１,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00016703/00004306/0/,-,-
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目２５　,35.69578,139.82584,亀戸駅通り,14,0.071,ＦＬ０１,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016703/00004328/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016703/00004328/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目２５　,35.69578,139.82584,亀戸駅通り,14,0.071,錦１８,[都営バス],国際展示場駅前方面,https://www.navitime.co.jp/diagram/bus/00016703/00004310/1/,錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016703/00004310/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目２５　,35.69578,139.82584,亀戸駅通り,14,0.071,亀２３(亀戸駅前-江東高齢者医療センター),[都営バス],江東高齢者医療センター方面,https://www.navitime.co.jp/diagram/bus/00016703/00004107/1/,-,-
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目２５　,35.69578,139.82584,亀戸駅通り,14,0.071,草２４,[都営バス],浅草寿町方面,https://www.navitime.co.jp/diagram/bus/00016703/00004262/1/,東大島駅前〔大島口〕方面,https://www.navitime.co.jp/diagram/bus/00016703/00004262/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目２５　,35.69578,139.82584,亀戸駅通り,14,0.071,亀２４,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00016703/00004109/1/,葛西橋方面,https://www.navitime.co.jp/diagram/bus/00016703/00004109/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目２５　,35.69578,139.82584,亀戸駅通り,14,0.071,錦２５,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016703/00004312/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016703/00004312/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目２５　,35.69578,139.82584,亀戸駅通り,14,0.071,錦２７,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016703/00004314/1/,小岩駅前方面,https://www.navitime.co.jp/diagram/bus/00016703/00004314/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目５５－２０　,35.69696,139.83159,亀戸六丁目,5,0.200,亀２１,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00016707/00004106/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00016707/00004106/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目５５－２０　,35.69696,139.83159,亀戸六丁目,5,0.200,亀２６,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00016707/00004110/1/,今井〔都営バス〕方面,https://www.navitime.co.jp/diagram/bus/00016707/00004110/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目５５－２０　,35.69696,139.83159,亀戸六丁目,5,0.200,錦２５,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016707/00004312/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016707/00004312/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目５５－２０　,35.69696,139.83159,亀戸六丁目,5,0.200,ＦＬ０１,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016707/00004328/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016707/00004328/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目５５－２０　,35.69696,139.83159,亀戸六丁目,5,0.200,錦２７,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016707/00004314/1/,小岩駅前方面,https://www.navitime.co.jp/diagram/bus/00016707/00004314/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目５７　,35.69676,139.82891,水神森,5,0.200,亀２１,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017068/00004106/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00017068/00004106/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目５７　,35.69676,139.82891,水神森,5,0.200,錦２７,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017068/00004314/1/,小岩駅前方面,https://www.navitime.co.jp/diagram/bus/00017068/00004314/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目５７　,35.69676,139.82891,水神森,5,0.200,錦２５,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017068/00004312/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00017068/00004312/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目５７　,35.69676,139.82891,水神森,5,0.200,亀２６,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017068/00004110/1/,今井〔都営バス〕方面,https://www.navitime.co.jp/diagram/bus/00017068/00004110/0/
江東区,亀戸６丁目,-,東京都江東区亀戸６丁目５７　,35.69676,139.82891,水神森,5,0.200,ＦＬ０１,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017068/00004328/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00017068/00004328/0/
江東区,亀戸７丁目,-,東京都江東区亀戸７丁目１１－１４　,35.69711,139.83565,亀戸七丁目,4,0.250,亀２６,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00016708/00004110/1/,今井〔都営バス〕方面,https://www.navitime.co.jp/diagram/bus/00016708/00004110/0/
江東区,亀戸７丁目,-,東京都江東区亀戸７丁目１１－１４　,35.69711,139.83565,亀戸七丁目,4,0.250,錦２７,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016708/00004314/1/,小岩駅前方面,https://www.navitime.co.jp/diagram/bus/00016708/00004314/0/
江東区,亀戸７丁目,-,東京都江東区亀戸７丁目１１－１４　,35.69711,139.83565,亀戸七丁目,4,0.250,ＦＬ０１,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016708/00004328/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016708/00004328/0/
江東区,亀戸７丁目,-,東京都江東区亀戸７丁目１１－１４　,35.69711,139.83565,亀戸七丁目,4,0.250,錦２５,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016708/00004312/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016708/00004312/0/
江東区,亀戸７丁目,-,東京都江東区亀戸７丁目３８　,35.69729,139.83935,亀戸九丁目,4,0.250,錦２７,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016709/00004314/1/,小岩駅前方面,https://www.navitime.co.jp/diagram/bus/00016709/00004314/0/
江東区,亀戸７丁目,-,東京都江東区亀戸７丁目３８　,35.69729,139.83935,亀戸九丁目,4,0.250,亀２６,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00016709/00004110/1/,今井〔都営バス〕方面,https://www.navitime.co.jp/diagram/bus/00016709/00004110/0/
江東区,亀戸７丁目,-,東京都江東区亀戸７丁目３８　,35.69729,139.83935,亀戸九丁目,4,0.250,錦２５,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016709/00004312/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016709/00004312/0/
江東区,亀戸７丁目,-,東京都江東区亀戸７丁目３８　,35.69729,139.83935,亀戸九丁目,4,0.250,ＦＬ０１,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016709/00004328/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016709/00004328/0/
江東区,亀戸７丁目,-,東京都江東区亀戸７丁目４－１０　,35.69537,139.83416,竪川大橋北詰,1,1.000,亀２１,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017174/00004106/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00017174/00004106/0/
江東区,亀戸９丁目,-,東京都江東区亀戸９丁目１６　,35.69595,139.84331,亀戸中学校入口,1,1.000,ＦＬ０１,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00018286/00004328/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00018286/00004328/0/
江東区,亀戸９丁目,-,東京都江東区亀戸９丁目１９　,35.69764,139.84396,浅間神社(江東区),3,0.333,亀２６,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017100/00004110/1/,今井〔都営バス〕方面,https://www.navitime.co.jp/diagram/bus/00017100/00004110/0/
江東区,亀戸９丁目,-,東京都江東区亀戸９丁目１９　,35.69764,139.84396,浅間神社(江東区),3,0.333,錦２７,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017100/00004314/1/,小岩駅前方面,https://www.navitime.co.jp/diagram/bus/00017100/00004314/0/
江東区,亀戸９丁目,-,東京都江東区亀戸９丁目１９　,35.69764,139.84396,浅間神社(江東区),3,0.333,錦２５,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017100/00004312/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00017100/00004312/0/
江東区,高橋,-,東京都江東区高橋１３－１５　,35.68550,139.79845,高橋(東京都),1,1.000,門３３,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017155/00004319/1/,豊海水産埠頭方面,https://www.navitime.co.jp/diagram/bus/00017155/00004319/0/
江東区,三好１丁目,-,東京都江東区三好１丁目８－８　,35.68055,139.79898,清澄庭園前,2,0.500,門３３,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00016769/00004319/1/,豊海水産埠頭方面,https://www.navitime.co.jp/diagram/bus/00016769/00004319/0/
江東区,三好１丁目,-,東京都江東区三好１丁目８－８　,35.68055,139.79898,清澄庭園前,2,0.500,急行０６,[都営バス],日本科学未来館方面,https://www.navitime.co.jp/diagram/bus/00016769/00004156/1/,森下駅前（東京都）方面,https://www.navitime.co.jp/diagram/bus/00016769/00004156/0/
江東区,三好４丁目,-,東京都江東区三好４丁目１　,35.67978,139.80718,東京都現代美術館,1,1.000,東２０,[都営バス],東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00018160/00004183/0/,-,-
江東区,三好４丁目,-,東京都江東区三好４丁目６　,35.67925,139.80681,東京都現代美術館前,2,0.500,東２０,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017713/00004183/1/,東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00017713/00004183/0/
江東区,三好４丁目,-,東京都江東区三好４丁目６　,35.67925,139.80681,東京都現代美術館前,2,0.500,業１０(新橋-とうきょうスカイツリー駅前),[都営バス],とうきょうスカイツリー駅前方面,https://www.navitime.co.jp/diagram/bus/00017713/00004215/1/,新橋（東京都）方面,https://www.navitime.co.jp/diagram/bus/00017713/00004215/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目１１　,35.65699,139.80445,枝川一丁目,5,0.200,陽１２-３,[都営バス],東京テレポート駅前方面,https://www.navitime.co.jp/diagram/bus/00016531/00004393/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00016531/00004393/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目１１　,35.65699,139.80445,枝川一丁目,5,0.200,錦１３(晴海埠頭-錦糸町駅前),[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016531/00004307/1/,晴海埠頭方面,https://www.navitime.co.jp/diagram/bus/00016531/00004307/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目１１　,35.65699,139.80445,枝川一丁目,5,0.200,業１０(新橋-とうきょうスカイツリー駅前),[都営バス],とうきょうスカイツリー駅前方面,https://www.navitime.co.jp/diagram/bus/00016531/00004215/1/,新橋（東京都）方面,https://www.navitime.co.jp/diagram/bus/00016531/00004215/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目１１　,35.65699,139.80445,枝川一丁目,5,0.200,陽１２-２,[都営バス],豊洲市場方面,https://www.navitime.co.jp/diagram/bus/00016531/00004392/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00016531/00004392/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目１１　,35.65699,139.80445,枝川一丁目,5,0.200,陽１２-１,[都営バス],昭和大学江東豊洲病院前方面,https://www.navitime.co.jp/diagram/bus/00016531/00004391/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00016531/00004391/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目８－５　,35.65802,139.80225,枝川(東京都),7,0.143,陽１２-３,[都営バス],東京テレポート駅前方面,https://www.navitime.co.jp/diagram/bus/00016530/00004393/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00016530/00004393/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目８－５　,35.65802,139.80225,枝川(東京都),7,0.143,門１９,[都営バス],門前仲町（バス）方面,https://www.navitime.co.jp/diagram/bus/00016530/00004317/1/,深川車庫前方面,https://www.navitime.co.jp/diagram/bus/00016530/00004317/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目８－５　,35.65802,139.80225,枝川(東京都),7,0.143,海０１,[都営バス],東京テレポート駅前方面,https://www.navitime.co.jp/diagram/bus/00016530/00004231/1/,門前仲町（バス）方面,https://www.navitime.co.jp/diagram/bus/00016530/00004231/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目８－５　,35.65802,139.80225,枝川(東京都),7,0.143,陽１２-１,[都営バス],昭和大学江東豊洲病院前方面,https://www.navitime.co.jp/diagram/bus/00016530/00004391/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00016530/00004391/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目８－５　,35.65802,139.80225,枝川(東京都),7,0.143,錦１３(晴海埠頭-錦糸町駅前),[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016530/00004307/1/,晴海埠頭方面,https://www.navitime.co.jp/diagram/bus/00016530/00004307/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目８－５　,35.65802,139.80225,枝川(東京都),7,0.143,陽１２-２,[都営バス],豊洲市場方面,https://www.navitime.co.jp/diagram/bus/00016530/00004392/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00016530/00004392/0/
江東区,枝川１丁目,-,東京都江東区枝川１丁目８－５　,35.65802,139.80225,枝川(東京都),7,0.143,業１０(新橋-とうきょうスカイツリー駅前),[都営バス],とうきょうスカイツリー駅前方面,https://www.navitime.co.jp/diagram/bus/00016530/00004215/1/,新橋（東京都）方面,https://www.navitime.co.jp/diagram/bus/00016530/00004215/0/
江東区,枝川２丁目,-,東京都江東区枝川２丁目３　,35.65877,139.80819,八枝橋,1,1.000,錦１３乙,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017468/00004309/1/,深川車庫前方面,https://www.navitime.co.jp/diagram/bus/00017468/00004309/0/
江東区,枝川２丁目,-,東京都江東区枝川２丁目８　,35.65887,139.80732,枝川二丁目,7,0.143,陽１２-１,[都営バス],昭和大学江東豊洲病院前方面,https://www.navitime.co.jp/diagram/bus/00016532/00004391/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00016532/00004391/0/
江東区,枝川２丁目,-,東京都江東区枝川２丁目８　,35.65887,139.80732,枝川二丁目,7,0.143,木場ルート〔潮見方面〕,[しおかぜ],潮見駅前方面,https://www.navitime.co.jp/diagram/bus/00016532/00084731/1/,-,-
江東区,枝川２丁目,-,東京都江東区枝川２丁目８　,35.65887,139.80732,枝川二丁目,7,0.143,錦１３(晴海埠頭-錦糸町駅前),[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016532/00004307/1/,晴海埠頭方面,https://www.navitime.co.jp/diagram/bus/00016532/00004307/0/
江東区,枝川２丁目,-,東京都江東区枝川２丁目８　,35.65887,139.80732,枝川二丁目,7,0.143,業１０(新橋-とうきょうスカイツリー駅前),[都営バス],とうきょうスカイツリー駅前方面,https://www.navitime.co.jp/diagram/bus/00016532/00004215/1/,新橋（東京都）方面,https://www.navitime.co.jp/diagram/bus/00016532/00004215/0/
江東区,枝川２丁目,-,東京都江東区枝川２丁目８　,35.65887,139.80732,枝川二丁目,7,0.143,木場ルート〔木場方面〕,[しおかぜ],木場一丁目（東京都）方面,https://www.navitime.co.jp/diagram/bus/00016532/00084730/1/,-,-
江東区,枝川２丁目,-,東京都江東区枝川２丁目８　,35.65887,139.80732,枝川二丁目,7,0.143,陽１２-２,[都営バス],豊洲市場方面,https://www.navitime.co.jp/diagram/bus/00016532/00004392/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00016532/00004392/0/
江東区,枝川２丁目,-,東京都江東区枝川２丁目８　,35.65887,139.80732,枝川二丁目,7,0.143,陽１２-３,[都営バス],東京テレポート駅前方面,https://www.navitime.co.jp/diagram/bus/00016532/00004393/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00016532/00004393/0/
江東区,枝川３丁目,-,東京都江東区枝川３丁目５－３　,35.65976,139.80979,枝川三丁目,2,0.500,木場ルート〔潮見方面〕,[しおかぜ],潮見駅前方面,https://www.navitime.co.jp/diagram/bus/00016533/00084731/1/,-,-
江東区,枝川３丁目,-,東京都江東区枝川３丁目５－３　,35.65976,139.80979,枝川三丁目,2,0.500,木場ルート〔木場方面〕,[しおかぜ],木場一丁目（東京都）方面,https://www.navitime.co.jp/diagram/bus/00016533/00084730/1/,-,-
江東区,若洲２丁目,-,東京都江東区若洲２丁目２　,35.62874,139.83248,シャシー整理場前,1,1.000,木１１甲,[都営バス],若洲キャンプ場前方面,https://www.navitime.co.jp/diagram/bus/00018049/00004176/1/,新木場駅前/東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00018049/00004176/0/
江東区,若洲２丁目,-,東京都江東区若洲２丁目３　,35.62752,139.83091,若洲中央,1,1.000,木１１甲,[都営バス],若洲キャンプ場前方面,https://www.navitime.co.jp/diagram/bus/00018050/00004176/1/,新木場駅前/東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00018050/00004176/0/
江東区,若洲２丁目,-,東京都江東区若洲２丁目５－１５　,35.62654,139.83226,江東倉庫組合前,1,1.000,木１１甲,[都営バス],若洲キャンプ場前方面,https://www.navitime.co.jp/diagram/bus/00018051/00004176/1/,新木場駅前/東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00018051/00004176/0/
江東区,若洲２丁目,-,東京都江東区若洲２丁目６　,35.62487,139.83357,江東倉庫会館前,1,1.000,木１１甲,[都営バス],若洲キャンプ場前方面,https://www.navitime.co.jp/diagram/bus/00018052/00004176/1/,新木場駅前/東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00018052/00004176/0/
江東区,若洲３丁目,-,東京都江東区若洲３丁目２　,35.62991,139.83582,若洲ゴルフリンクス前,1,1.000,木１１甲,[都営バス],若洲キャンプ場前方面,https://www.navitime.co.jp/diagram/bus/00018024/00004176/1/,新木場駅前/東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00018024/00004176/0/
江東区,若洲３丁目,-,東京都江東区若洲３丁目２　,35.61953,139.83450,若洲キャンプ場前,1,1.000,木１１甲,[都営バス],新木場駅前/東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00018025/00004176/0/,-,-
江東区,住吉１丁目,-,東京都江東区住吉１丁目１２,35.68895,139.81144,住吉一丁目(東京都),3,0.333,東２０,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017089/00004183/1/,東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00017089/00004183/0/
江東区,住吉１丁目,-,東京都江東区住吉１丁目１２,35.68895,139.81144,住吉一丁目(東京都),3,0.333,錦１１,[都営バス],築地駅前方面,https://www.navitime.co.jp/diagram/bus/00017089/00004306/1/,亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017089/00004306/0/
江東区,住吉１丁目,-,東京都江東区住吉１丁目１２,35.68895,139.81144,住吉一丁目(東京都),3,0.333,錦１３(晴海埠頭-錦糸町駅前),[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017089/00004307/1/,晴海埠頭方面,https://www.navitime.co.jp/diagram/bus/00017089/00004307/0/
江東区,住吉２丁目,-,東京都江東区住吉２丁目１３　,35.68912,139.81902,江東公会堂前,1,1.000,錦２８,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016822/00004315/1/,東大島駅前〔大島口〕方面,https://www.navitime.co.jp/diagram/bus/00016822/00004315/0/
江東区,住吉２丁目,-,東京都江東区住吉２丁目６,35.68883,139.81489,住吉駅前(東京都),6,0.167,錦２８,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017087/00004315/1/,東大島駅前〔大島口〕方面,https://www.navitime.co.jp/diagram/bus/00017087/00004315/0/
江東区,住吉２丁目,-,東京都江東区住吉２丁目６,35.68883,139.81489,住吉駅前(東京都),6,0.167,東２０,[都営バス],東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00017087/00004183/0/,-,-
江東区,住吉２丁目,-,東京都江東区住吉２丁目６,35.68883,139.81489,住吉駅前(東京都),6,0.167,錦１１,[都営バス],築地駅前方面,https://www.navitime.co.jp/diagram/bus/00017087/00004306/1/,-,-
江東区,住吉２丁目,-,東京都江東区住吉２丁目６,35.68883,139.81489,住吉駅前(東京都),6,0.167,東２２,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017087/00004184/1/,東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00017087/00004184/0/
江東区,住吉２丁目,-,東京都江東区住吉２丁目６,35.68883,139.81489,住吉駅前(東京都),6,0.167,錦２２,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017087/00004311/1/,臨海車庫方面,https://www.navitime.co.jp/diagram/bus/00017087/00004311/0/
