指標名,スポーツ施設,,,,,NAVITIMEの取得範囲（検索欄の小カテゴリ）,
出典,NAVITIME,,,,,2020年度納品物　：　スポーツ施設/運動公園、スポーツクラブ/フィットネスクラブ,
年次,2022/2/2取得,,,,,2021年度納品物　：　上記に加え、ゴルフ場（ゴルフ練習場）、テニスコ―ト、,
URL,https://www.navitime.co.jp/,,,,,スポーツスクール、テニススクール、スケート場、プール,
備考,（2020年度：423件、2021年度：912件）※昨年度から、NAVITIMEの取得範囲を拡張。右記のとおり。,,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,種類
品川区,東五反田４丁目,-,東京都品川区東五反田4-6-7,35.630545,139.72838,高輪台ゴルフスタジオ,スポーツスクール/体験 
港区,高輪４丁目,-,東京都港区高輪4丁目10-30,35.627884,139.73521,高輪ゴルフセンター,ゴルフ練習場 
品川区,小山６丁目,-,東京都品川区小山6丁目2-9,35.614424,139.698144,綱井道場接骨院,スポーツスクール/体験
港区,南麻布５丁目,-,東京都港区南麻布5丁目6-33,35.65242,139.727721,港区立 麻布運動場,スポーツ施設/運動公園
渋谷区,広尾５丁目,-,東京都渋谷区広尾5丁目6-6,35.650317,139.721852,広尾倶楽部,スポーツ施設/運動公園 
港区,南麻布５丁目,-,東京都港区南麻布5-1-11 B1F・B2F,35.654947,139.722477,広尾ゴルフインパクト,スポーツスクール/体験
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1-1-21,35.670444,139.750493,虎ノ門ゴルフプラザ,ゴルフ練習場 
品川区,豊町２丁目,-,東京都品川区豊町2-1-17,35.610839,139.720589,戸越体育館,スポーツ施設/運動公園
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3丁目42-6,35.671057,139.713963,原宿ゴルフアカデミー,ゴルフ練習場
港区,赤坂４丁目,赤坂,東京都港区赤坂4丁目18番13号 赤坂コミュニティーぷらざ6階,35.674748,139.731647,健康増進センター(ヘルシーナ),スポーツ施設/運動公園 
中央区,月島３丁目,-,東京都中央区月島3-13-7 マルベリー月島2F,35.661779,139.78066,健康ステーション 月島店,スポーツスクール/体験
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1-32-14 Dear Ebisu 7F,35.64659,139.705134,恵比寿 Fit for life yoga studio,スポーツスクール/体験
渋谷区,広尾１丁目,-,東京都渋谷区広尾1-11-5,35.648295,139.715733,空道連盟大道塾・渋谷支部,スポーツスクール/体験 
中央区,新川２丁目,-,東京都中央区新川2-8-4,35.675766,139.779926,空手之道世界連盟(NPO法人),スポーツスクール/体験
港区,赤坂９丁目,六本木,東京都港区赤坂9丁目1-7,35.668182,139.732722,空手世田谷支部,スポーツスクール/体験
港区,西麻布２丁目,-,東京都港区西麻布2-10-2,35.662024,139.721507,九重部屋後援会事務局,スポーツスクール/体験
港区,西麻布２丁目,-,東京都港区西麻布2-10-2,35.662024,139.721507,九重ファンクラブ,スポーツスクール/体験
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町3-10 上嘉ビル 3F,35.690584,139.777838,筋錬処ジクブレブ,スポーツクラブ/フィットネスクラブ
渋谷区,神南１丁目,-,東京都渋谷区神南1-19-8,35.662555,139.699637,勤労福祉会館卓球場,スポーツ施設/運動公園
