新宿区,四谷三栄町,-,東京都新宿区四谷三栄町12-16,35.689949,139.725875,新宿区立新宿歴史博物館,03-3359-2131
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町1-1,35.6788,139.717662,聖徳記念絵画館,http://www.meijijingugaien.jp/art-culture/seitoku-gallery/
新宿区,西早稲田２丁目,-,東京都新宿区西早稲田2-3-1早稲田奉仕園内,35.707478,139.716695,早稲田スコットホールギャラリー,https://www.hoshien.or.jp/gallery/
新宿区,西早稲田１丁目,-,東京都新宿区西早稲田1-6-1 早稲田キャンパス2号館,35.70915,139.719072,早稲田大学會津八一記念博物館,https://www.waseda.jp/culture/aizu-museum/
新宿区,弁天町,-,東京都新宿区弁天町107,35.703326,139.726461,草間彌生美術館,https://yayoikusamamuseum.jp/
新宿区,新宿３丁目,-,東京都新宿区新宿3-26-13 新宿中村屋ビル3F,35.691782,139.702183,中村屋サロン美術館,http://www.nakamuraya.co.jp/museum/
新宿区,四谷本塩町,-,東京都新宿区四谷本塩町14-3,35.690921,139.729108,帝国データバンク史料館,03-5919-9600
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-20-2,35.682938,139.686854,東京オペラシティ アートギャラリー,http://www.operacity.jp/ag/
新宿区,四谷４丁目,-,東京都新宿区四谷4-20 四谷ヒロバ内,35.689821,139.717865,東京おもちゃ美術館,https://art-play.or.jp/ttm/
新宿区,神楽坂１丁目,-,東京都新宿区神楽坂1-3,35.699399,139.741398,東京理科大学近代科学資料館,03-5228-8224
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町4-2 JAPAN SPORT OLYMPIC SQUARE 1･2階,35.674892,139.715143,日本オリンピックミュージアム,https://japan-olympicmuseum.jp/
新宿区,愛住町,-,東京都新宿区愛住町2-5,35.688335,139.718751,美術愛住館,http://aizumikan.com/
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-6-1新宿住友ビル33階,35.69142,139.692595,平和祈念展示資料館,03-5323-8709
新宿区,信濃町,-,東京都新宿区信濃町8,35.682619,139.71929,民音音楽博物館,03-5362-3555
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-12-9,35.666551,139.7045,BLOCK HOUSE,http://blockhouse.jp/
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1-14-34 原宿神宮ノ森5F,35.671101,139.703144,BLUM & POE,https://blumandpoe.com/?locale=ja
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂2-24-1 Bunkamura,35.660739,139.695705,Bunkamura Box Gallery,https://www.bunkamura.co.jp/gallery/
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂2-24-1 Bunkamura B1F,35.660739,139.695705,Bunkamura ザ・ミュージアム,https://www.bunkamura.co.jp/
渋谷区,元代々木町,-,東京都渋谷区元代々木町55-6,35.673375,139.687493,CASE GALLERY,https://casedepon.tumblr.com/
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-23-16 cocoti B1階,35.66203,139.70262,DIESEL ART GALLERY,https://www.diesel.co.jp/art/
渋谷区,千駄ケ谷３丁目,-,東京都渋谷区千駄ヶ谷3-12-14,35.677986,139.704841,GA Gallery,https://www.ga-ada.co.jp/
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-10-1,35.667379,139.706905,GYRE GALLERY,https://gyre-omotesando.com/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-12-9 BLOCK HOUSE 2F,35.666551,139.7045,HARUKAITO by island,http://islandjapan.com/
渋谷区,恵比寿３丁目,-,東京都渋谷区恵比寿3-3-8,35.645096,139.718997,MA2 Gallery,http://www.ma2gallery.com/
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-4-7,35.672751,139.713221,MAHO KUBOTA GALLERY,https://www.mahokubota.com/
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4-11-11,35.66709,139.7097,MAKI,https://www.makigallery.com/
渋谷区,恵比寿１丁目,-,東京都渋谷区恵比寿1-18-4 NADiff A/P/A/R/T 2F,35.647618,139.714239,MEM,http://www.mem-inc.jp/
渋谷区,宇田川町,-,東京都渋谷区宇田川町15-1 渋谷パルコ4F,35.662049,139.69894,PARCO MUSEUM TOKYO,https://art.parco.jp/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前 6-20-10 RAYARD MIYASHITA PARK South 3F,35.663138,139.701795,SAI,https://www.saiart.jp/
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-11-1,35.666965,139.706478,The Mass,http://themass.jp/
渋谷区,猿楽町,-,東京都渋谷区猿楽町29-18 ヒルサイドテラスA棟,35.647592,139.701215,アートフロントギャラリー,http://www.artfrontgallery.com/
渋谷区,渋谷３丁目,-,東京都渋谷区渋谷3-16-3 ルデコビル,35.656158,139.705148,ギャラリー・ルデコ,http://ledeco.net/
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4-12-10 表参道ヒルズ･同潤館 2F,35.667143,139.709005,ギャラリー同潤会,http://www.gallerydojunkai.com/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-42-5 サイオンビル1F,35.670965,139.713807,トキ・アートスペース,http://tokiart.life.coocan.jp/
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1-11-6 ラフォーレ原宿6F,35.669104,139.705519,ラフォーレミュージアム原宿,http://www.laforet.ne.jp/museum/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-7-6,35.670668,139.713371,ワタリウム美術館,http://www.watarium.co.jp/
渋谷区,上原３丁目,-,東京都渋谷区上原3-6-12,35.66782,139.680038,古賀政男音楽博物館,03-3460-9051
渋谷区,神南１丁目,-,東京都渋谷区神南1-12-18 メゾン渋谷801,35.662382,139.700606,古代エジプト美術館,http://www.egyptian.jp/top.html#jap
渋谷区,松涛１丁目,-,東京都渋谷区松濤1-11-3,35.661429,139.692793,戸栗美術館,http://www.toguri-museum.or.jp/
渋谷区,広尾３丁目,-,東京都渋谷区広尾3-12-36,35.653238,139.713715,山種美術館,03-5467-1101
渋谷区,松涛２丁目,-,東京都渋谷区松濤2-14-14,35.65868,139.691788,渋谷区立松濤美術館,03-3465-9421
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-7-11,35.670451,139.71318,青山ゼロセンター,
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1-10-10,35.669401,139.704969,太田記念美術館,03-3403-0880
渋谷区,神南１丁目,-,東京都渋谷区神南1-19-8 渋谷区立勤労福祉会館1F,35.662555,139.699637,東京都渋谷公園通りギャラリー,https://inclusion-art.jp/
渋谷区,東４丁目,-,東京都渋谷区東4-9-1,35.656392,139.712561,白根記念渋谷区郷土博物館・文学館,03-3486-2791
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4-17-3 アーク･アトリウム B02,35.668749,139.710177,表参道画廊,http://www.omotesando-garo.com/
渋谷区,代々木３丁目,-,東京都渋谷区代々木3-22-7 新宿文化クイントビル,35.686235,139.694914,文化学園服飾博物館,03-3299-2387
渋谷区,代々木神園町,-,東京都渋谷区代々木神園町1-1,35.675875,139.699897,明治神宮ミュージアム,http://www.meijijingu.or.jp/
渋谷区,東４丁目,-,東京都渋谷区東4-10-28,35.655644,139.71165,國學院大學博物館,03-5466-0359
港区,赤坂９丁目,六本木,東京都港区赤坂9-7-6 東京ミッドタウン ミッドタウン･ガーデン,35.667527,139.730464,21_21 DESIGN SIGHT,http://www.2121designsight.jp/
港区,六本木５丁目,六本木,東京都港区六本木5-17-1 AXISビル2階,35.661361,139.736681,amanaTIGP,https://www.takaishiigallery.com/jp/exhibitions/photography-film/
港区,六本木７丁目,六本木,東京都港区六本木7-18-8 岸田ビル2F,35.662158,139.729217,CLEAR GALLERY TOKYO,https://cleargallerytokyo.com/
港区,六本木５丁目,六本木,東京都港区六本木5-9-20,35.661725,139.732981,hiromiyoshii roppongi,http://hiromiyoshii.com/
港区,元麻布２丁目,-,東京都港区元麻布2-3-30 元麻布クレストビルB1F,35.653948,139.727262,Kaikai Kiki Gallery,http://gallery-kaikaikiki.com/
港区,西麻布２丁目,-,東京都港区西麻布2-7-5 ハウス西麻布5F,35.66218,139.721235,KANA KAWANISHI PHOTOGRAPHY,http://www.kanakawanishi.com/
港区,南麻布３丁目,-,東京都港区南麻布3-9-11 パインコーストハイツ1F,35.650057,139.731137,MISA SHIN GALLERY,http://www.misashin.com/
港区,愛宕２丁目,虎ノ門,東京都港区愛宕2-1-1,35.663794,139.748291,ＮＨＫ放送博物館,03-5400-6900
港区,東麻布２丁目,-,東京都港区東麻布2-3-4 TKBビル3F,35.657409,139.742864,PGI,http://www.pgi.ac/
港区,西麻布２丁目,-,東京都港区西麻布2-13-12 早野ビル404,35.659952,139.723004,SNOW Contemporary,http://snowcontemporary.com/
港区,東麻布２丁目,-,東京都港区東麻布 2-12-4 信栄ビル1F,35.657667,139.740175,Take Ninagawa,http://www.takeninagawa.com/
港区,六本木６丁目,六本木,東京都港区六本木6-6-9ピラミデビル4F,35.661844,139.731395,TARO NASU,http://www.taronasugallery.com/
港区,六本木６丁目,六本木,東京都港区六本木6-6-9 2F,35.661844,139.731395,Yutaka Kikutake Gallery,http://www.ykggallery.com/
港区,六本木６丁目,六本木,東京都港区六本木6-6-9 ピラミデビル208号室,35.661844,139.731395,ZEN FOTO GALLERY,http://www.zen-foto.jp/
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋 1-8-2 カレッタ汐留,35.664978,139.762412,アドミュージアム東京,03-6218-2500
港区,麻布台１丁目,虎ノ門,東京都港区麻布台1-1-20 麻布台ユニハウス112,35.662994,139.739305,ウナックサロン,http://www.unac.co.jp/index.html
港区,六本木６丁目,六本木,東京都港区六本木6-6-9 ピラミデビル 3F,35.661844,139.731395,オオタファインアーツ,http://www.otafinearts.com/
港区,港南２丁目,-,東京都港区港南2-16-6 CANON S TOWER 1階,35.62564,139.740148,キヤノンギャラリーS,https://canon.jp/personal/experience/gallery/schedule/shinagawa
港区,北青山２丁目,-,東京都港区北青山2-10-26,35.671979,139.715171,ギャラリーハウスMAYA,http://www.gallery-h-maya.com/
